@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,9-19,21-27,29-35,37-44,46-55,58-59-weka.filters.unsupervised.attribute.RenameNominalValues-R10-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute n_fert_farm_2007 numeric
@attribute p_crop_removal_2007 numeric
@attribute p_accumulated_ag_inputs_2007 numeric
@attribute bfiws numeric
@attribute agkffactws numeric
@attribute logchl_A {low,medium,high}

@data
0.667412,0.561779,0.470573,1.150165,1.45477,1.682361,1.242301,0.548802,0.654897,medium
0.66808,0.514745,0.290193,2.00011,1.89514,1.609803,1.172078,0.810697,0.502417,low
0.646403,0.589087,0.520017,1.496397,1.65992,1.480248,0.992065,0.706966,0.201861,medium
0.670749,0.443726,0.365203,1.406429,-1.055057,-0.877114,-1.297934,0.541585,0.002212,medium
0.675665,0.574041,0.230959,2.00011,1.400396,1.629507,1.194472,0.850004,0.505692,low
0.64931,0.478731,0.283224,1.372431,1.313525,0.612592,0.760345,0.472439,0.235373,low
0.676952,0.769162,0.796208,1.406429,1.641339,1.63864,1.251695,0.665282,0.688872,high
0.641899,0.509209,0.414916,1.372431,1.727461,-0.877114,-1.297934,0.379802,0.350135,medium
0.655371,0.609738,0.688322,1.372431,1.908325,1.538583,1.319197,0.564869,0.785111,medium
0.682181,0.533468,0.448734,2.00011,1.313891,1.490471,1.14656,0.757702,0.523304,medium
0.682049,0.482415,0.268042,2.00011,1.354974,1.400517,1.081616,0.917847,0.3022,low
0.692869,0.424408,0.230959,1.037065,1.112756,1.159666,1.046774,0.805531,0.412451,low
0.68673,0.634898,0.554797,1.372431,1.417886,1.203258,1.286623,0.358048,0.64134,medium
0.670703,0.4469,0.207458,1.406429,-1.055057,-0.877114,-1.297934,0.589763,0,low
0.677278,0.504681,0.283224,2.00011,1.219586,1.410001,1.122153,0.852254,0.371279,low
0.687216,0.493601,0.357389,2.00011,1.361486,1.608021,1.194224,0.840571,0.528903,low
0.650231,0.666451,0.446736,1.406429,2.350628,1.945513,1.177967,0.53714,0.559497,medium
0.676063,0.556947,0.417468,1.372431,2.169775,1.959371,1.358208,0.47492,0.778639,medium
0.474642,0.638236,0.772626,0.357062,1.598658,1.095918,0.986426,0.521299,0.397277,low
0.432677,0.548595,0.424836,0.474619,1.202061,1.132621,0.970855,0.587229,0.537184,medium
0.50242,0.486853,0.3447,0.560331,1.070441,0.697305,0.88206,0.438469,0.399033,medium
0.459212,0.599625,0.587675,0.467544,-1.055057,-0.877114,-1.297934,0.679834,0.000383,medium
0.498775,0.564601,0.499001,0.748273,1.000129,0.406778,0.990577,0.334096,0.550642,medium
0.493192,0.452393,0.3447,0.748273,-1.055057,-0.877114,-1.297934,0.475833,0.003275,low
0.508042,0.581454,0.628417,0.357062,1.545865,1.323753,1.041646,0.440829,0.768582,medium
0.51524,0.510969,0.409653,0.357062,1.496614,0.888928,0.661954,0.439619,0.369714,medium
0.503201,0.513557,0.456432,0.748273,0.884432,0.445524,0.8272,0.334096,0.363229,medium
0.457428,0.493192,0.440548,0.131884,1.206322,0.81816,0.770552,0.620606,0.423631,medium
0.483807,0.51937,0.509318,0.748273,0.570698,-0.008935,0.544006,0.455894,0.111988,medium
0.519688,0.433258,0.275856,0.752706,0.566054,0.208378,0.487383,0.462458,0.120592,low
0.514653,0.644985,0.699847,0.748273,2.039448,1.009975,0.980591,0.507276,0.842283,low
0.520059,0.55843,0.404168,0.764427,1.711962,1.548417,1.165876,0.440451,0.72805,medium
0.474265,0.440125,0.241277,0.748273,-1.055057,-0.877114,-1.297934,0.603069,0.010328,low
0.712559,0.343572,0.275856,0.41982,-1.055057,-0.877114,-1.297934,0.669755,0,low
0.643743,0.455619,0.330624,1.372431,-1.055057,-0.877114,-1.297934,0.552259,0.000238,medium
0.614608,0.662481,0.707528,1.951681,0.882007,-0.877114,-1.297934,0.637842,0.059094,high
0.703545,0.540627,0.417468,0.979176,0.416969,0.541303,0.93244,0.512599,0.432579,medium
0.669991,0.596785,0.330624,1.372431,0.918827,0.951676,1.043826,0.58132,0.459369,medium
0.646139,0.46556,0.335489,1.372431,1.224908,0.906523,0.929909,0.417319,0.321403,low
0.683097,0.534036,0.468888,1.372431,1.704508,1.297085,1.143564,0.420686,0.696671,medium
0.629352,0.586835,0.564038,1.951681,1.203514,0.76392,1.005879,0.449245,0.415522,medium
0.687679,0.565242,0.499001,1.372431,1.156095,1.414998,1.183291,0.431984,0.699028,medium
0.555567,0.49401,0.520017,1.341925,-0.904719,-0.851655,-0.581477,0.637001,0.003546,medium
0.560569,0.524118,0.60353,1.481994,1.38824,0.716897,0.460882,0.492971,0.518186,low
0.543474,0.521453,0.452641,1.376922,-0.013041,-0.628713,0.487003,0.570107,0.053462,medium
0.5554,0.449375,0.456432,1.341925,-0.807869,-0.818407,-0.413134,0.665316,0.008228,medium
0.573365,0.619844,0.516548,1.373287,1.277771,1.355313,0.582917,0.578025,0.412207,medium
0.581694,0.597343,0.682311,1.341925,1.080986,1.018118,0.944835,0.53714,0.573919,medium
0.554331,0.53683,0.592964,1.481994,1.141899,0.952748,0.864604,0.479817,0.640746,medium
0.574674,0.809159,0.946323,1.341925,0.384569,0.412254,0.198928,0.659406,0.122712,high
0.559839,0.524118,0.404168,1.481994,-0.385319,-0.665666,-0.27761,0.625008,0.032482,medium
0.537436,0.768226,0.807969,1.376922,0.402728,-0.256869,0.420261,0.411596,0.161402,high
0.546316,0.447835,0.320306,1.376922,1.535079,0.044265,1.089506,0.62614,0.078357,low
0.556303,0.508675,0.429524,1.341925,1.039969,0.752112,0.864097,0.615009,0.431668,medium
0.582776,0.63518,0.691678,1.481994,-1.055057,-0.877114,-1.297934,0.442621,0,medium
0.939902,0.398061,0.376103,0.412848,0.8018,-0.098088,0.714383,0.840475,0.037957,medium
0.930341,0.45819,0.259722,0.170453,-0.115278,-0.690299,0.217849,0.82319,0.013735,low
0.896698,0.460149,0.268042,0.021121,-1.055057,-0.877114,-1.297934,0.726643,0,low
0.927464,0.528818,0.330624,-0.098067,-0.402754,-0.586324,-0.061305,0.806114,0.022452,medium
0.912694,0.438785,0.325568,-0.098067,-0.700782,-0.800702,0.196745,0.767952,0.009892,low
0.917556,0.421686,0.250829,-0.098067,-1.055057,-0.877114,-1.297934,0.799735,0,low
0.935895,0.480127,0.412311,-0.098067,1.509099,0.009405,-1.297934,0.807331,0.126991,medium
0.907567,0.414781,0.178694,-0.098067,-1.055057,-0.877114,-1.297934,0.806113,0,low
0.901995,0.40469,0.250829,-0.098067,-1.055057,-0.877114,-1.297934,0.745515,0.000271,low
0.940212,0.398061,0.34907,0.412848,0.096976,-0.612564,0.264844,0.835004,0.018622,low
0.800651,0.395092,0.161482,1.006024,-0.51004,-0.42934,0.354803,0.651994,0.082873,low
0.83198,0.549213,0.478682,1.00754,-0.067626,0.06541,0.631324,0.805946,0.139491,medium
0.790594,0.418896,0.141612,1.006024,-0.030567,-0.184243,0.424947,0.708432,0.113276,low
0.853809,0.655448,0.569592,0.56921,0.702757,1.106311,1.306236,0.851377,0.213773,high
0.854499,0.50796,0.472236,0.56921,0.698372,1.003606,1.251359,0.853381,0.182097,medium
0.827145,0.500344,0.395474,1.00754,0.465096,0.152443,0.89985,0.802283,0.214711,medium
0.83931,0.609951,0.487785,0.56921,-1.055057,-0.877114,-1.297934,0.783932,0,high
0.849341,0.754973,0.417468,1.00754,1.127725,-0.877114,-1.297934,0.804704,0.495087,low
0.98221,0.385672,0.118111,-0.870805,-1.055057,-0.877114,-1.297934,0.781366,0.001598,low
0.944945,0.430022,0.193877,1.178672,-1.055057,-0.877114,-1.297934,0.754265,0,low
0.939702,0.430022,0.161482,1.178672,-0.864302,-0.749222,0.571202,0.760407,0.000541,low
0.964745,0.505968,0.241277,-0.704755,-1.055057,-0.877114,-1.297934,0.783932,0,low
0.968698,0.505968,0.250829,-0.704755,-1.055057,-0.877114,-1.297934,0.783932,0,low
0.938748,0.430022,0.161482,-0.235448,-1.055057,-0.877114,-1.297934,0.765656,0.001492,low
0.991399,0.385672,0.118111,-1.482961,-1.055057,-0.877114,-1.297934,0.820225,0,low
0.981881,0.430022,0.207458,-0.704755,0.629868,0.175072,0.90237,0.815414,0.135509,low
0.964603,0.461527,0.268042,-0.69447,-0.422697,-0.311056,0.465691,0.75344,0.068042,low
0.942167,0.385672,0.161482,-0.165809,-0.839306,-0.761334,0.065471,0.825337,0.014554,low
0.970593,0.310089,0.31482,-0.529787,-1.055057,-0.877114,-1.297934,0.783932,0,medium
0.95156,0.430022,0.161482,-0.532952,-0.70844,-0.607326,0.275246,0.798532,0.026724,low
0.966571,0.461527,0.207458,-0.529787,-1.055057,-0.877114,-1.297934,0.78943,0,low
0.952131,0.461527,0.250829,-0.529787,-1.055057,-0.877114,-1.297934,0.752238,0,low
0.95957,0.430022,0.230959,-0.870805,-0.828953,-0.669229,0.46657,0.798859,0.053012,low
0.964096,0.461527,0.219743,-0.529787,-1.055057,-0.877114,-1.297934,0.776248,0,low
0.935805,0.430022,0.230959,-0.098067,-1.055057,-0.877114,0.001005,0.837563,0.012395,medium
1,0.48598,0.230959,-1.482961,-1.03678,-0.85691,-0.68554,0.840844,0.003856,low
0.993464,0.430022,0.141612,-1.482961,-1.055057,-0.877114,-1.297934,0.833842,0,low
0.982866,0.461527,0.250829,-0.529787,-1.055057,-0.877114,-1.297934,0.813233,0,low
0.946723,0.430022,0.178694,-0.235448,-1.055057,-0.877114,-1.297934,0.812105,0,low
0.961948,0.430022,0.219743,-0.870805,0.438256,0.167558,0.96081,0.783932,0.178425,low
0.985018,0.430022,0.207458,-0.704755,-0.97904,-0.856092,-1.297934,0.796022,0.001136,low
0.940728,0.461527,0.275856,-0.098067,-0.749846,-0.756468,-1.297934,0.83938,0.007825,low
0.681977,0.506696,0.268042,0.900711,0.820802,0.731005,0.671398,0.883982,0.162234,low
0.664886,0.503753,0.40694,0.60601,0.074289,0.068819,0.44934,0.968868,0.068577,medium
0.708926,0.50244,0.34907,0.026726,-0.612248,-0.560007,-1.297934,0.917759,0.012025,low
0.671934,0.509386,0.290193,0.900711,0.447306,-0.082732,0.659166,0.933453,0.074903,low
0.667217,0.495628,0.401335,0.900711,0.150928,0.352959,0.554515,0.936383,0.111195,medium
0.690432,0.488365,0.376103,-0.451971,-0.147735,-0.347175,-1.297934,0.995363,0.056585,low
0.692822,0.436401,0.357389,-0.504191,-0.566152,-0.406031,-1.297934,0.957018,0.043583,low
0.668995,0.498011,0.259722,0.900711,0.972991,0.753306,0.828743,0.957881,0.175685,low
0.686813,0.500151,0.401335,0.910486,1.020157,1.392921,1.007368,0.8731,0.431344,medium
0.719573,0.496627,0.219743,0.92022,-0.517245,-0.550596,-1.297934,0.853838,0.013266,low
0.714778,0.557291,0.376103,0.92022,0.481901,0.256267,0.842505,0.886065,0.162484,medium
0.684659,0.536138,0.382889,1.362456,1.263589,1.567259,1.167951,0.916124,0.376832,medium
0.685161,0.470969,0.468888,0.900711,0.41265,0.628974,0.701283,0.909332,0.144503,low
0.711079,0.516253,0.419971,0.92022,0.010034,-0.28066,0.522515,0.911701,0.054135,medium
0.680128,0.503753,0.268042,0.900711,-1.055057,-0.877114,-1.297934,0.972997,0,low
0.632381,0.489007,0.376103,-0.610986,-1.037235,-0.853396,-1.297934,0.840475,0.002027,low
0.716153,0.483542,0.290193,0.92022,-1.055057,-0.877114,-1.297934,0.867216,0,low
0.623435,0.458472,0.193877,-0.610986,-1.055057,-0.877114,-1.297934,0.906814,0,low
0.664458,0.534882,0.414916,2.00011,2.251007,1.753489,1.311127,0.906827,0.446888,medium
0.704408,0.395092,0.309091,-0.504191,-1.055057,-0.877114,-1.297934,0.92422,0,low
0.697164,0.486199,0.31482,1.037065,1.111002,1.176773,1.041516,0.863789,0.321033,low
0.670184,0.508853,0.382889,0.900711,-1.055057,-0.877114,-1.297934,0.923099,0,low
0.6334,0.488793,0.309091,-0.610986,-1.055057,-0.877114,-1.297934,0.840475,0,low
0.700598,0.517904,0.386152,0.026726,-0.867249,-0.819309,-1.297934,0.970997,0.007904,low
0.677807,0.460149,0.219743,0.900711,0.43053,0.111721,0.636235,0.964237,0.08494,low
0.69012,0.483317,0.309091,0.910486,-0.17122,-0.043522,0.188566,0.899792,0.023317,low
0.688254,0.503939,0.36894,-0.451971,-0.087087,-0.169238,-1.297934,0.995596,0.078924,low
0.642113,0.586132,0.268042,-0.400825,0.264045,-0.018831,0.993963,0.846997,0.119681,low
0.691414,0.391005,0.330624,0.026726,-1.055057,-0.877114,-1.297934,1,0,low
0.708736,0.499958,0.31482,0.92022,0.666639,0.474035,0.950426,0.866328,0.164274,low
0.683514,0.526114,0.283224,0.900711,1.306299,1.242439,1.035092,0.905325,0.262309,low
0.636788,0.524118,0.296805,-0.610986,-1.055057,-0.877114,-1.297934,0.859721,0,low
0.69173,0.610729,0.357389,0.92022,1.658468,1.284173,1.478671,0.912165,0.429832,low
0.636461,0.449681,0.296805,-0.610986,-1.055057,-0.877114,-1.297934,0.853411,0,low
0.694155,0.58237,0.468888,0.92022,1.462705,1.594598,0.946483,0.840475,0.288089,low
0.675112,0.513557,0.335489,2.00011,1.247643,1.302899,1.059013,0.962994,0.272518,low
0.684677,0.5346,0.34907,0.900711,1.069391,1.200814,0.852589,0.917746,0.239223,low
0.638236,0.455619,0.193877,-0.24003,-0.985507,-0.835917,-0.698112,0.867884,0.000383,low
0.668276,0.525962,0.320306,-0.8904,-1.055057,-0.877114,-1.297934,0.908794,0,low
0.698272,0.460978,0.219743,0.92022,-1.055057,-0.877114,-1.297934,0.788195,0,low
0.679017,0.585248,0.353296,0.900711,1.112733,1.176077,1.052388,0.895566,0.305277,medium
0.704631,0.57095,0.330624,0.92022,1.40835,0.942518,1.16515,0.833842,0.33179,low
0.681737,0.50778,0.353296,0.271757,-0.254036,-0.198432,0.221349,0.975759,0.03443,medium
0.677648,0.408306,0.141612,-0.8904,-1.055057,-0.877114,-1.297934,0.913063,0,low
0.64747,0.579039,0.409653,-0.8904,-1.055057,-0.877114,-1.297934,0.859721,0,medium
0.684803,0.499378,0.283224,0.271757,-1.055057,-0.877114,-1.297934,0.977563,0,medium
0.703993,0.525962,0.335489,0.92022,1.195989,1.525805,1.12054,0.783932,0.380702,medium
0.688125,0.704509,0.320306,0.900711,1.21483,1.644264,1.092408,0.866779,0.587522,medium
0.624798,0.533752,0.392441,-0.610986,-1.055057,-0.877114,-1.297934,0.878057,0,medium
0.682271,0.499572,0.275856,0.900711,0.728786,0.736403,0.802452,0.928378,0.133284,low
0.672398,0.45819,0.320306,0.271757,-0.997871,-0.852124,-0.839664,0.995322,0.000733,low
0.670884,0.48772,0.440548,-0.8904,-1.055057,-0.877114,-1.297934,0.912318,0,low
0.544222,0.491119,0.31482,0.126342,-1.055057,-0.877114,-1.297934,0.820225,0.00072,medium
0.568218,0.486636,0.401335,-0.022783,-0.98219,-0.772658,-1.297934,0.776207,0.004471,low
0.534144,0.520976,0.376103,0.126342,0.139755,0.07512,0.313983,0.847451,0.065506,medium
0.502972,0.516253,0.382889,-0.371336,0.847458,0.913959,0.838683,0.886151,0.17272,low
0.578813,0.460149,0.335489,-0.022783,-1.055057,-0.877114,-1.297934,0.811454,0,low
0.509087,0.511839,0.412311,-0.289207,0.858424,1.086632,0.902174,0.863617,0.287719,low
0.530573,0.715889,0.502967,0.130224,1.595211,1.94845,1.131401,0.799514,0.530099,medium
0.522927,0.460149,0.309091,0.126342,-0.427586,-0.609914,0.165273,0.906105,0.022472,low
0.585842,0.567873,0.330624,-0.022783,-1.055057,-0.877114,-1.297934,0.806113,0,low
0.527612,0.536277,0.389335,0.126342,0.143226,0.150493,0.450435,0.862111,0.099884,medium
0.548564,0.519532,0.303094,0.25469,-0.154473,-0.877114,-0.065778,0.818107,0.001532,low
0.535141,0.678636,0.564847,-0.000782,1.671927,1.993749,1.116639,0.768408,0.390772,high
0.493528,0.709804,0.61549,-0.00726,1.640623,1.960153,1.017745,0.617737,0.527959,high
0.516816,0.682805,0.564847,0.25469,1.381127,1.167868,0.82929,0.798859,0.166671,high
0.501369,0.495226,0.431805,-0.371336,1.183778,1.286347,0.85222,0.872041,0.191659,low
0.546601,0.564815,0.353296,-0.000782,-1.055057,-0.877114,-0.191497,0.806113,0.003117,medium
0.532798,0.736457,0.718009,-0.000782,1.659526,1.6558,0.920238,0.802894,0.359063,high
0.487685,0.596063,0.55908,-0.209702,1.405993,1.719499,0.938232,0.612058,0.474643,medium
0.504592,0.528074,0.40694,-0.371336,-0.601216,-0.662459,-0.323828,0.875362,0.003777,medium
0.514202,0.603,0.427201,-0.209702,1.408819,1.83678,0.979437,0.772378,0.401595,medium
0.527471,0.536277,0.382889,0.130224,1.502877,1.735633,1.03876,0.777949,0.439763,low
0.492135,0.59163,0.493515,-0.209702,1.925942,2.079187,1.070526,0.626594,0.562739,medium
0.525263,0.532754,0.3447,0.126342,-0.665704,-0.877114,-1.297934,0.901231,0,medium
0.496264,0.637742,0.517715,-0.371336,1.600315,1.687555,0.857032,0.783932,0.307285,medium
0.556777,0.498011,0.357389,-0.317456,-1.055057,-0.877114,-1.297934,0.840475,0,low
0.49438,0.620168,0.480245,-0.371336,1.049026,0.337026,0.57781,0.717722,0.275476,low
0.524095,0.559333,0.382889,0.25469,1.139382,1.420719,0.914099,0.8132,0.265564,low
0.513381,0.710687,0.627429,-0.209702,1.733751,2.040072,1.066324,0.768408,0.417813,medium
0.510846,0.550926,0.480245,-0.209702,1.34963,1.188184,1.184804,0.840475,0.183662,medium
0.587803,0.456769,0.3447,-0.317456,-1.055057,-0.877114,-1.297934,0.813119,0,low
0.500262,0.492574,0.392441,-0.371336,0.809121,0.9109,0.739042,0.881499,0.173836,low
0.497259,0.631571,0.458287,-0.371336,1.449306,1.941537,1.146059,0.833842,0.110046,medium
0.531235,0.518068,0.330624,0.126342,-1.055057,-0.877114,0.755858,0.846997,0.08947,low
0.553994,0.520976,0.3447,0.204727,1.179872,0.731489,0.693773,0.837289,0.203215,low
0.557994,0.529558,0.404168,-0.022783,1.034252,0.20682,-1.297934,0.833842,0.085917,medium
0.578005,0.532467,0.283224,-0.317456,-1.055057,-0.877114,-1.297934,0.806113,0,low
0.507604,0.62379,0.541023,-0.209702,1.698984,2.153828,1.108258,0.743892,0.612061,medium
0.502369,0.503379,0.31482,-0.371336,-1.055057,-0.877114,-1.297934,0.847997,0,low
0.499674,0.640729,0.486312,-0.371336,1.414125,1.205082,0.862776,0.845175,0.275687,medium
0.502315,0.723711,0.691075,-0.371336,1.226433,1.398297,0.918578,0.795772,0.370949,high
0.523411,0.550439,0.389335,0.126342,-1.055057,-0.877114,-1.297934,0.906814,0,medium
0.550255,0.547223,0.320306,0.126342,-1.055057,-0.877114,-1.297934,0.798882,0.017017,low
0.544811,0.588053,0.514183,0.25469,1.141431,0.883605,0.790396,0.818848,0.161448,medium
0.519298,0.612197,0.574916,0.25469,1.756279,2.093271,1.086888,0.798859,0.418322,medium
0.594589,0.460426,0.361355,-0.022783,-1.055057,-0.877114,-1.297934,0.820225,0,low
0.489652,0.635854,0.463696,-0.209702,1.890033,2.12292,1.11421,0.615009,0.62602,medium
0.536464,0.656149,0.619242,-0.000782,1.927851,1.907419,1.122176,0.760407,0.464989,medium
0.506188,0.599,0.389335,-0.209702,0.954618,0.938343,0.902106,0.820225,0.281954,medium
0.513705,0.555326,0.414916,-0.371336,-0.290983,-0.622663,-0.075825,0.881383,0.033387,low
0.529799,0.592298,0.501659,0.764427,1.109884,0.453424,0.996954,0.578025,0.530237,medium
0.545884,0.537929,0.412311,0.662887,0.277822,0.217485,0.954608,0.62472,0.483108,medium
0.524741,0.521135,0.36894,0.752706,1.201482,1.213011,1.077998,0.458757,0.650592,medium
0.592872,0.408306,0.330624,0.557041,-0.334426,-0.50137,0.500375,0.538196,0.186772,low
0.577777,0.480588,0.395474,0.557041,0.474636,0.145618,0.768948,0.495638,0.347843,medium
0.597538,0.57502,0.517715,0.557041,-0.265554,-0.420462,0.492043,0.588383,0.154725,medium
0.61578,0.56034,0.594253,1.951681,1.031245,0.281799,0.536822,0.564869,0.126984,medium
0.570276,0.430022,0.303094,0.782328,0.707923,0.116115,0.928318,0.760407,0.526579,low
0.570459,0.569217,0.454551,0.356034,1.235161,1.105231,1.043459,0.065124,0.678643,medium
0.577278,0.448145,0.34907,0.557041,0.203602,-0.328478,0.504047,0.357622,0.07386,low
0.540785,0.518721,0.417468,0.291737,1.026554,0.560144,0.986203,0.28228,0.462697,medium
0.592076,0.407861,0.219743,0.557041,-1.055057,-0.877114,-1.297934,0.578025,0,low
0.535538,0.439122,0.340176,0.764427,0.871869,-0.128384,0.488384,0.400782,0.098854,low
0.580723,0.59121,0.458287,0.557041,2.173178,1.397876,1.125073,0.222463,0.56715,medium
0.558229,0.652888,0.614945,0.632031,1.492618,1.171671,0.957839,0.457671,0.546092,medium
0.557719,0.590366,0.543898,0.557041,1.642771,1.099663,1.223771,0.28228,0.760381,medium
0.556066,0.650169,0.680681,0.632031,1.270832,0.980053,0.993965,0.507276,0.489666,high
0.579128,0.566407,0.533026,1.341925,0.530477,0.916532,1.091868,0.603069,0.439321,medium
0.627214,0.47197,0.427201,1.232121,-1.055057,-0.877114,-1.297934,0.69924,0,medium
0.612897,0.428553,0.309091,0.993264,-0.16057,-0.610466,0.530967,0.68928,0.037646,medium
0.608556,0.471721,0.365203,1.313446,0.116776,0.258487,0.67144,0.554193,0.237506,medium
0.601769,0.497222,0.601728,1.213181,0.869116,1.082396,0.709496,0.514357,0.471189,medium
0.628991,0.487287,0.379541,1.16926,-1.055057,-0.877114,-1.297934,0.648774,0,low
0.625312,0.418491,0.303094,1.313446,-1.055057,-0.877114,-1.297934,0.695665,0.007086,low
0.607172,0.460426,0.31482,1.313446,-0.083561,-0.877114,0.228625,0.491435,0.05434,low
0.602817,0.560896,0.404168,1.373287,1.223435,1.034381,1.073402,0.522495,0.713476,medium
0.62007,0.762083,0.868706,1.16926,-1.055057,-0.877114,-1.297934,0.603069,0.071456,high
0.606972,0.531892,0.480245,1.232121,1.201617,0.338979,1.184724,0.726011,0.349052,medium
0.627532,0.475884,0.303094,1.313446,-1.055057,-0.877114,-1.297934,0.679834,0,medium
0.18304,0.366627,0.309091,0.237277,0.120574,-0.160586,0.428452,0.931176,0.080985,low
0.258982,0.613509,0.662008,-1.454132,0.092815,-0.070107,0.096399,0.644506,0.356461,low
0.212162,0.394084,0.34907,0.214266,-0.615362,-0.696385,-0.269641,0.898725,0.02782,low
0.165717,0.289847,0.303094,-0.875836,-1.035118,-0.877114,-1.032657,0.923626,0.006967,low
0.211931,0.36532,0.230959,0.214266,-1.055057,-0.877114,-1.297934,0.892746,0,low
0.204872,0.614941,0.395474,0.047469,-0.564396,-0.660657,-0.633889,0.905387,0.01289,low
0.297474,0.501111,0.398438,-1.103391,-0.569134,-0.64287,-0.256233,0.43841,0.036068,low
0.193001,0.36532,0.320306,3.105666,-1.055057,-0.877114,-1.297934,0.933587,0,low
0.178504,0.269823,0.275856,0.237277,-0.954684,-0.843852,-0.758239,0.934793,0.010143,low
0.214464,0.307892,0.283224,0.214266,-0.228713,-0.518645,-0.008273,0.897053,0.044666,low
0.289451,0.603,0.842491,-1.172237,-0.148155,-0.187178,0.1035,0.435156,0.19498,medium
0.178319,0.366627,0.241277,0.237277,-1.055057,-0.877114,-1.297934,0.933587,0,low
0.196035,0.213719,0.275856,0.314571,-1.055057,-0.877114,-1.297934,0.951984,0,low
0.352769,0.6895,0.667936,-0.8567,1.198609,1.01306,0.406475,0.507118,0.629513,low
0.26135,0.694504,0.663516,-1.243035,-0.990698,-0.856248,-1.111005,0.792005,0.001307,high
0.179526,0.323387,0.219743,-0.51083,-1.055057,-0.877114,-1.297934,0.907338,0,low
0.282088,0.548347,0.473878,-0.753334,-1.055057,-0.877114,-1.297934,0.760407,0,medium
0.186228,0.176764,0.193877,0.314571,-1.055057,-0.877114,-1.297934,0.943799,0,low
0.353864,0.632499,0.509318,-0.8567,0.892131,0.842644,0.347474,0.517381,0.55611,low
0.200665,0.591964,0.34907,0.237277,-1.055057,-0.877114,-1.297934,0.906814,0,low
0.254233,0.50615,0.493515,-0.222905,-0.912583,-0.813707,-0.633826,0.876405,0.004893,low
0.237642,0.701068,0.762081,0.047469,0.92012,0.925123,0.643295,0.838181,0.892172,medium
0.202503,0.409632,0.230959,2.063207,-1.055057,-0.877114,-1.297934,0.938727,0,low
0.358244,0.84704,0.960209,-0.8567,0.371465,-0.075892,-0.215366,0.507276,0.115415,medium
