@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,9-19,21-37,39,41-49,51-59'

@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute p_livestock_demand_2007 numeric
@attribute p_livestock_production_2007 numeric
@attribute pctwdwet2011ws numeric
@attribute logchl_A {'\'(-inf-0.980205]\'','\'(0.980205-1.960411]\'','\'(1.960411-inf)\''}

@data
0.367685,0.538065,0.386152,0.397509,-0.124956,-0.235639,0.002983,'\'(0.980205-1.960411]\''
0.435181,0.564494,0.434047,-0.352912,-0.069794,-0.22306,0,'\'(0.980205-1.960411]\''
0.479137,0.65144,0.712235,-0.00726,1.256613,1.222046,0,'\'(0.980205-1.960411]\''
0.469521,0.622469,0.571136,-0.209702,0.113142,-0.036717,0,'\'(0.980205-1.960411]\''
0.475217,0.710856,0.567241,-0.209702,0.44062,0.274066,0,'\'(1.960411-inf)\''
0.480147,0.683714,0.552158,-0.139789,0.739606,0.594521,0,'\'(0.980205-1.960411]\''
0.484487,0.633648,0.585634,-0.139789,1.663849,1.785143,0,'\'(1.960411-inf)\''
0.358933,0.650415,0.680024,0.397509,-0.966664,-0.850623,0.060272,'\'(0.980205-1.960411]\''
0.472025,0.659043,0.554797,-0.209702,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.364413,0.670733,0.61549,-0.139829,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.470479,0.701068,0.65298,-0.209702,-0.828352,-0.770666,0,'\'(1.960411-inf)\''
0.477098,0.635349,0.535072,-0.209702,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.462351,0.710346,0.660866,-0.01754,1.456396,1.507985,0,'\'(1.960411-inf)\''
0.400319,0.637687,0.671858,-0.533888,1.363768,1.439854,0.078991,'\'(0.980205-1.960411]\''
0.440875,0.628979,0.648005,-0.2476,-0.762973,-0.727302,0,'\'(0.980205-1.960411]\''
0.432832,0.672271,0.791575,-0.352912,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.434936,0.631746,0.70538,-0.01754,-0.158759,-0.288911,0,'\'(-inf-0.980205]\''
0.473506,0.5346,0.414916,-0.209702,-0.669358,-0.674454,0,'\'(-inf-0.980205]\''
0.366025,0.544298,0.456432,-0.139829,-0.666367,-0.662362,0.013795,'\'(-inf-0.980205]\''
0.441419,0.664095,0.386152,-0.352912,0.815993,0.668634,0,'\'(-inf-0.980205]\''
0.408873,1,0.361355,-0.076014,0.980099,0.950266,0.056626,'\'(-inf-0.980205]\''
0.476519,0.623037,0.330624,-0.209702,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.435551,0.665301,0.725173,-0.01754,0.784716,0.697549,0.282581,'\'(0.980205-1.960411]\''
0.435099,0.685973,0.504263,-0.352912,0.396247,0.209554,0,'\'(0.980205-1.960411]\''
0.468607,0.678864,0.764671,-0.00726,0.902321,0.785733,0.004507,'\'(0.980205-1.960411]\''
0.442582,0.658998,0.483314,-0.352912,1.060266,0.959206,0.002979,'\'(0.980205-1.960411]\''
0.489514,0.625526,0.737564,-0.209702,0.769688,0.618422,0.049877,'\'(0.980205-1.960411]\''
0.483875,0.655916,0.774857,-0.050659,1.465792,1.421172,0.005284,'\'(0.980205-1.960411]\''
0.433589,0.596464,0.668658,-0.2476,0.199579,0.038572,0,'\'(-inf-0.980205]\''
0.473421,0.572954,0.461918,-0.209702,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.387048,0.623915,0.64327,-0.533888,1.420983,1.515331,0.105866,'\'(0.980205-1.960411]\''
0.472321,0.696328,0.545779,-0.209702,0.014286,-0.130894,0,'\'(0.980205-1.960411]\''
0.376633,0.610447,0.460115,0.48197,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.473012,0.552012,0.372571,-0.209702,-0.611408,-0.636348,0,'\'(-inf-0.980205]\''
0.441858,0.445007,0.392441,-0.192634,0.104952,-0.03523,0.166874,'\'(-inf-0.980205]\''
0.433428,0.658087,0.554797,-0.299699,0.216258,0.069014,0,'\'(0.980205-1.960411]\''
0.477713,0.645139,0.689246,-0.00726,1.289182,1.263417,0.004546,'\'(-inf-0.980205]\''
0.420356,0.584088,0.664635,-0.533888,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.666071,0.561007,0.538082,0.969591,1.705424,1.922818,0,'\'(0.980205-1.960411]\''
0.679918,0.682586,0.669376,1.013593,0.996271,0.943266,0.029464,'\'(0.980205-1.960411]\''
0.743473,0.414362,0.250829,0.530997,1.05441,1.029792,0.018055,'\'(-inf-0.980205]\''
0.629139,0.480588,0.398438,1.268525,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.654736,0.62614,0.741306,0.969591,1.620195,1.770839,0.01516,'\'(0.980205-1.960411]\''
0.604195,0.572357,0.528834,1.268525,-0.966664,-0.850623,0,'\'(1.960411-inf)\''
0.624065,0.633762,0.417468,1.268525,-0.966664,-0.850623,0.038678,'\'(0.980205-1.960411]\''
0.656744,0.543001,0.419971,1.013593,0.393846,0.256925,0,'\'(0.980205-1.960411]\''
0.62248,0.488151,0.412311,1.268525,-0.966664,-0.850623,0.143452,'\'(0.980205-1.960411]\''
0.490682,0.563524,0.581453,0.916131,0.631037,0.523585,0,'\'(0.980205-1.960411]\''
0.399029,0.558656,0.414916,0.25562,0.146166,-0.002283,0.043684,'\'(0.980205-1.960411]\''
0.466863,0.54995,0.518871,0.589832,0.23881,0.073869,0.136672,'\'(0.980205-1.960411]\''
0.507736,0.504125,0.372571,0.916131,1.110599,1.108082,0.588646,'\'(0.980205-1.960411]\''
0.437854,0.541556,0.398438,0.32473,0.70636,0.589673,0,'\'(-inf-0.980205]\''
0.500423,0.538202,0.372571,0.916131,1.196029,1.23123,0.599774,'\'(0.980205-1.960411]\''
0.481401,0.50778,0.335489,0.916131,0.866545,0.814425,0.06227,'\'(0.980205-1.960411]\''
0.406061,0.61282,0.3447,0.487196,-0.934058,-0.831772,0.005445,'\'(0.980205-1.960411]\''
0.468192,0.466611,0.320306,0.543757,-0.966664,-0.850623,0.053872,'\'(-inf-0.980205]\''
0.521854,0.546594,0.440548,1.157154,1.927983,2.225728,0.505053,'\'(0.980205-1.960411]\''
0.486053,0.50615,0.499001,0.916131,-0.777659,-0.74168,0.04503,'\'(0.980205-1.960411]\''
0.458223,0.511839,0.36894,0.334964,-0.966664,-0.850623,0.097658,'\'(-inf-0.980205]\''
0.503145,0.617354,0.617111,0.916131,1.357505,1.370996,0.400763,'\'(1.960411-inf)\''
0.510333,0.581913,0.486312,0.532892,0.783688,0.712616,0.163456,'\'(0.980205-1.960411]\''
0.49746,0.587707,0.596793,0.543757,0.631388,0.543118,0.716772,'\'(0.980205-1.960411]\''
0.446658,0.505234,0.330624,0.334964,0.395764,0.255056,0.009068,'\'(0.980205-1.960411]\''
0.470506,0.49216,0.431805,0.916131,0.469671,0.351055,0,'\'(-inf-0.980205]\''
0.513012,0.566723,0.438417,0.532892,-0.966664,-0.850623,0.571178,'\'(0.980205-1.960411]\''
0.46269,0.678636,0.522278,0.6798,1.333196,1.399204,0.097886,'\'(0.980205-1.960411]\''
0.418857,0.618212,0.521152,0.487196,0.99262,0.950831,0,'\'(0.980205-1.960411]\''
0.51074,0.504125,0.353296,0.736884,0.596289,0.492822,0.456268,'\'(-inf-0.980205]\''
0.527191,0.473208,0.353296,1.167732,1.479069,1.638038,0.494868,'\'(-inf-0.980205]\''
0.468937,0.479198,0.353296,0.543757,-0.966664,-0.850623,0.222766,'\'(-inf-0.980205]\''
0.461127,0.50505,0.448734,0.334964,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.408635,0.757092,0.708325,0.487196,-0.391547,-0.469769,0.012303,'\'(1.960411-inf)\''
0.532584,0.502061,0.43625,1.376922,0.550772,0.472165,0.556441,'\'(0.980205-1.960411]\''
0.47139,0.538338,0.489241,-1.288128,-0.0018,-0.147547,0.37403,'\'(0.980205-1.960411]\''
0.486223,0.596384,0.505545,0.561526,1.386665,1.424706,0.411142,'\'(0.980205-1.960411]\''
0.483145,0.550317,0.475499,0.916131,-0.966664,-0.850623,0.315505,'\'(0.980205-1.960411]\''
0.504705,0.529411,0.574169,0.532892,0.688848,0.601553,0.268169,'\'(0.980205-1.960411]\''
0.50499,0.470969,0.335489,0.916131,0.885668,0.831096,0.194674,'\'(-inf-0.980205]\''
0.517607,0.715942,0.427201,1.376922,0.970994,0.972315,0.37104,'\'(-inf-0.980205]\''
0.500263,0.584088,0.483314,0.589832,1.573828,1.733854,0.336257,'\'(0.980205-1.960411]\''
0.495097,0.595417,0.539069,0.916131,1.232043,1.2117,0,'\'(0.980205-1.960411]\''
0.452917,0.5076,0.386152,0.32473,-0.437619,-0.511575,0.005952,'\'(-inf-0.980205]\''
0.497538,0.569422,0.571136,0.916131,1.439907,1.4806,0.328476,'\'(0.980205-1.960411]\''
0.47891,0.446587,0.353296,0.916131,1.875555,2.068111,0,'\'(-inf-0.980205]\''
0.53123,0.515585,0.490682,1.376922,1.237903,1.259141,0.10823,'\'(0.980205-1.960411]\''
0.476495,0.550195,0.489241,0.543757,-0.855739,-0.786669,0.588799,'\'(0.980205-1.960411]\''
0.498606,0.730706,0.718255,0.916131,1.433226,1.461183,0.418852,'\'(1.960411-inf)\''
0.50734,0.531022,0.398438,0.589832,2.001484,2.28334,0,'\'(0.980205-1.960411]\''
0.48584,0.621068,0.524501,0.916131,1.436903,1.463893,0,'\'(0.980205-1.960411]\''
0.505867,0.563416,0.283224,0.532892,0.610952,0.511843,0.812868,'\'(-inf-0.980205]\''
0.480884,0.623602,0.530947,0.916131,0.127154,0.001138,0,'\'(1.960411-inf)\''
0.514407,0.55967,0.372571,0.916131,2.735592,3.388114,0.055212,'\'(0.980205-1.960411]\''
0.465825,0.548347,0.427201,0.916131,-0.177309,-0.312625,0.029122,'\'(0.980205-1.960411]\''
0.532011,0.601479,0.489241,1.167732,3.056863,3.882335,0.508077,'\'(0.980205-1.960411]\''
0.206532,0.358538,0.268042,0.028277,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.2464,0.377743,0.309091,0.976684,-0.186502,-0.299678,0.029368,'\'(-inf-0.980205]\''
0.224562,0.379491,0.320306,0.388734,-0.924331,-0.828139,0.002302,'\'(-inf-0.980205]\''
0.21841,0.41394,0.450702,0.388734,0.873587,0.772143,0.129195,'\'(-inf-0.980205]\''
0.230333,0.426688,0.320306,0.693061,-0.17341,-0.289056,0.035525,'\'(-inf-0.980205]\''
0.222738,0.47197,0.477101,0.028277,-0.411731,-0.491476,0.061361,'\'(-inf-0.980205]\''
0.269009,0.62981,0.500337,0.355029,-0.740431,-0.71262,0.049992,'\'(0.980205-1.960411]\''
0.269807,0.469705,0.34907,0.355029,2.695978,3.298722,0.770379,'\'(-inf-0.980205]\''
0.227183,0.507059,0.440548,0.964262,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.248011,0.385125,0.320306,0.964262,-0.966664,-0.850623,0.044009,'\'(-inf-0.980205]\''
0.254461,0.360617,0.219743,0.964262,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.229537,0.389959,0.303094,0.989043,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.225943,0.422861,0.241277,0.388734,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.214566,0.587185,0.463696,0.964262,-0.966664,-0.850623,0.377252,'\'(0.980205-1.960411]\''
0.207412,0.586748,0.554797,0.028277,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.220645,0.594033,0.589684,0.028277,-0.209894,-0.329621,0.023716,'\'(0.980205-1.960411]\''
0.235686,0.469705,0.259722,0.964262,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.221766,0.639327,0.63037,-0.456692,0.230955,0.073226,0.124214,'\'(0.980205-1.960411]\''
0.238028,0.39609,0.230959,0.964262,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.185848,0.398548,0.353296,0.078291,-0.640087,-0.650726,0.013689,'\'(-inf-0.980205]\''
0.226903,0.513216,0.392441,0.028277,-0.966664,-0.850623,0.13339,'\'(-inf-0.980205]\''
0.240849,0.479895,0.340176,0.989043,0.931331,0.866835,0.051393,'\'(-inf-0.980205]\''
0.225738,0.391524,0.320306,0.989043,0.463979,0.311579,0,'\'(-inf-0.980205]\''
0.18901,0.363329,0.376103,-0.094362,-0.557535,-0.587352,0.073378,'\'(-inf-0.980205]\''
0.21191,0.46894,0.526685,0.028277,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.232277,0.416858,0.283224,0.989043,-0.966664,-0.850623,0.036909,'\'(-inf-0.980205]\''
0.227112,0.324346,0.161482,0.964262,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.223892,0.423637,0.419971,0.028277,-0.966664,-0.850623,0.049748,'\'(-inf-0.980205]\''
0.229008,0.400951,0.3447,0.964262,-0.053973,-0.19418,0.072074,'\'(-inf-0.980205]\''
0.212426,0.603978,0.481788,0.028277,-0.833316,-0.773768,0.092564,'\'(0.980205-1.960411]\''
0.257478,0.467911,0.379541,0.355029,-0.966664,-0.850623,0.283962,'\'(-inf-0.980205]\''
0.229505,0.424408,0.309091,0.989043,-0.966664,-0.850623,0.079409,'\'(-inf-0.980205]\''
0.230853,0.488365,0.510552,0.028277,-0.966664,-0.850623,0.067082,'\'(0.980205-1.960411]\''
0.269629,0.544039,0.452641,0.355029,-0.966664,-0.850623,0.773314,'\'(-inf-0.980205]\''
0.224856,0.346733,0.325568,0.964262,-0.911723,-0.818178,0.015249,'\'(-inf-0.980205]\''
0.237896,0.39609,0.296805,0.964262,-0.966664,-0.850623,0.065466,'\'(-inf-0.980205]\''
0.227091,0.433612,0.357389,0.964262,-0.712067,-0.699772,0.050412,'\'(-inf-0.980205]\''
0.252734,0.562546,0.484821,0.964262,-0.966664,-0.850623,0.190822,'\'(-inf-0.980205]\''
0.255823,0.691374,0.722355,0.678198,1.175803,1.18017,0.352897,'\'(1.960411-inf)\''
0.233897,0.391524,0.330624,0.989043,-0.946382,-0.839118,0.025977,'\'(-inf-0.980205]\''
0.220604,0.513898,0.429524,0.391221,-0.015266,-0.160268,0.056737,'\'(-inf-0.980205]\''
0.215538,0.418896,0.275856,0.028277,-0.966664,-0.850623,0.070592,'\'(-inf-0.980205]\''
0.243868,0.57599,0.825532,0.976684,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.220898,0.616822,0.616033,0.964262,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.258075,0.429657,0.427201,0.355029,-0.966664,-0.850623,0.245179,'\'(0.980205-1.960411]\''
0.256197,0.493192,0.398438,0.355029,-0.966664,-0.850623,0.281709,'\'(-inf-0.980205]\''
0.813874,0.547348,0.553923,0.56921,1.50882,1.639765,0.313943,'\'(0.980205-1.960411]\''
0.818357,0.570849,0.460115,0.56921,-0.323774,-0.435967,0.161737,'\'(0.980205-1.960411]\''
0.823589,0.452393,0.325568,0.56921,-0.966664,-0.850623,0.126064,'\'(0.980205-1.960411]\''
0.738828,0.373553,0.296805,0.729712,0.372495,0.237416,0,'\'(-inf-0.980205]\''
0.817767,0.49401,0.477101,0.56921,-0.421583,-0.492974,0.549275,'\'(0.980205-1.960411]\''
0.832549,0.527625,0.448734,0.56921,-0.677756,-0.670797,0.515819,'\'(0.980205-1.960411]\''
0.801127,0.418896,0.442644,0.496936,1.232313,1.274537,0.16568,'\'(0.980205-1.960411]\''
0.778475,0.492367,0.446736,0.496936,0.786706,0.682291,0,'\'(-inf-0.980205]\''
0.823307,0.455619,0.296805,0.56921,-0.814001,-0.761952,0.484992,'\'(-inf-0.980205]\''
0.823287,0.498599,0.522278,0.56921,-0.843697,-0.782337,0.524708,'\'(0.980205-1.960411]\''
0.83616,0.448762,0.325568,0.623026,0.041641,-0.068707,0.571643,'\'(-inf-0.980205]\''
0.804566,0.453282,0.372571,0.496936,1.230915,1.243071,0,'\'(0.980205-1.960411]\''
0.778439,0.376562,0.379541,0.878125,0.335441,0.18443,0.091354,'\'(0.980205-1.960411]\''
0.817794,0.685511,0.691377,0.56921,1.462571,1.537321,0.55767,'\'(1.960411-inf)\''
0.836169,0.610447,0.533026,0.56921,-0.966664,-0.850623,0.573562,'\'(0.980205-1.960411]\''
0.830587,0.537929,0.500337,0.56921,-0.712956,-0.696044,0.412181,'\'(0.980205-1.960411]\''
0.844204,0.638346,0.520017,0.623026,-0.966664,-0.850623,0,'\'(1.960411-inf)\''
0.770399,0.483765,0.340176,0.530997,1.019758,0.927782,0.073029,'\'(-inf-0.980205]\''
0.795132,0.496428,0.389335,0.496936,0.472958,0.28854,0,'\'(0.980205-1.960411]\''
0.820369,0.539556,0.478682,0.56921,0.063769,-0.109434,0.295148,'\'(0.980205-1.960411]\''
0.808927,0.473944,0.442644,0.496936,-0.173334,-0.31231,0.310313,'\'(0.980205-1.960411]\''
0.919774,0.414781,0.290193,-0.235448,-0.966664,-0.850623,0.360229,'\'(-inf-0.980205]\''
0.912427,0.410071,0.259722,-0.235448,1.037792,0.872354,0.276292,'\'(-inf-0.980205]\''
0.892792,0.444688,0.303094,-0.222842,-0.966664,-0.850623,0.393199,'\'(-inf-0.980205]\''
0.898172,0.428553,0.207458,0.021121,-0.966664,-0.850623,0.042632,'\'(-inf-0.980205]\''
0.919996,0.435363,0.303094,-0.235448,-0.966664,-0.850623,0.603434,'\'(-inf-0.980205]\''
0.90195,0.469196,0.296805,-0.098067,-0.966664,-0.850623,0.49173,'\'(-inf-0.980205]\''
0.912492,0.469196,0.357389,-0.235448,-0.966664,-0.850623,0.724769,'\'(-inf-0.980205]\''
0.058037,0.61171,0.580743,-0.271111,-0.966664,-0.850623,0.610771,'\'(-inf-0.980205]\''
0.03579,0.424791,0.207458,-0.271111,-0.132183,-0.243052,0.283736,'\'(-inf-0.980205]\''
0.092424,0.510268,0.504263,-1.01336,-0.548367,-0.590119,0.109823,'\'(0.980205-1.960411]\''
0.038678,0.55843,0.424836,-0.271111,1.200399,1.148611,0.39261,'\'(0.980205-1.960411]\''
0.038426,0.569832,0.46718,-0.639166,0.761257,0.665175,0.329957,'\'(0.980205-1.960411]\''
0.12736,0.41394,0.382889,-1.286377,-0.966664,-0.850623,0.205056,'\'(-inf-0.980205]\''
0.032185,0.35713,0.296805,-0.271111,-0.966664,-0.850623,0.22246,'\'(-inf-0.980205]\''
0.077888,0.513045,0.275856,-0.271111,0.532079,0.359381,0.022791,'\'(-inf-0.980205]\''
0.121343,0.49091,0.496287,-1.286377,-0.966664,-0.850623,0.265428,'\'(0.980205-1.960411]\''
0.030029,0.504311,0.494908,-0.271111,-0.738569,-0.726818,0.30962,'\'(-inf-0.980205]\''
0.11328,0.472962,0.417468,-1.693001,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.09323,0.526569,0.31482,-1.783405,-0.922707,-0.825203,0.034485,'\'(-inf-0.980205]\''
0.045993,0.503192,0.3447,-0.271111,-0.143423,-0.282469,0.271678,'\'(-inf-0.980205]\''
0.109872,0.405149,0.417468,-1.693001,-0.966664,-0.850623,0.375503,'\'(-inf-0.980205]\''
0.041574,0.446273,0.207458,-0.271111,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.099939,0.529853,0.330624,-1.693001,-0.966664,-0.850623,0.118092,'\'(0.980205-1.960411]\''
0.01019,0.399996,0.463696,-1.841173,-0.966664,-0.850623,0.441767,'\'(-inf-0.980205]\''
0.129762,0.36856,0.389335,-1.286377,-0.966664,-0.850623,0.068123,'\'(-inf-0.980205]\''
0.051046,0.196789,0.484821,-0.271111,-0.966664,-0.850623,0.491267,'\'(-inf-0.980205]\''
0.077448,0.57819,0.499001,-0.815007,-0.966664,-0.850623,0.279754,'\'(-inf-0.980205]\''
0.043671,0.422079,0.241277,-0.271111,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.084557,0.475884,0.392441,-1.693001,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.051623,0.100636,0.268042,-0.815007,-0.966664,-0.850623,0.053763,'\'(-inf-0.980205]\''
0.038051,0.493192,0.424836,-0.271111,-0.966664,-0.850623,0.224734,'\'(0.980205-1.960411]\''
0.070985,0.493601,0.454551,-0.271111,-0.966664,-0.850623,0.277748,'\'(-inf-0.980205]\''
0.616056,0.568392,0.494908,0.375462,0.981532,0.831277,0.161961,'\'(0.980205-1.960411]\''
0.62984,0.537518,0.219743,0.375462,0.8627,0.694327,0.614723,'\'(-inf-0.980205]\''
0.558408,0.537518,0.472236,0.204727,1.231606,1.144654,0.129947,'\'(-inf-0.980205]\''
0.611642,0.418491,0.250829,-0.33635,-0.966664,-0.850623,0.738204,'\'(-inf-0.980205]\''
0.591562,0.519693,0.325568,0.204727,-0.966664,-0.850623,0.900194,'\'(-inf-0.980205]\''
0.61433,0.540227,0.340176,0.375462,1.719067,1.796963,0.349441,'\'(0.980205-1.960411]\''
0.560829,0.558656,0.431805,0.204727,0.929369,0.777058,0.299922,'\'(0.980205-1.960411]\''
0.605126,0.531892,0.414916,0.062194,-0.298163,-0.423455,0.760282,'\'(0.980205-1.960411]\''
0.617149,0.514745,0.268042,0.257808,-0.966664,-0.850623,0.691606,'\'(-inf-0.980205]\''
0.629618,0.549213,0.250829,0.257808,0.457791,0.24936,0.631094,'\'(-inf-0.980205]\''
0.636617,0.551651,0.259722,-0.088976,2.595592,3.021733,0.549085,'\'(-inf-0.980205]\''
0.615189,0.618278,0.241277,0.375462,1.979874,2.154089,0.419975,'\'(-inf-0.980205]\''
0.608384,0.54672,0.361355,-0.088976,-0.966664,-0.850623,0.409482,'\'(0.980205-1.960411]\''
0.616712,0.525962,0.290193,0.257808,0.671874,0.495741,0.492346,'\'(-inf-0.980205]\''
0.591367,0.502251,0.357389,0.067334,-0.966664,-0.850623,0.999523,'\'(-inf-0.980205]\''
0.569458,0.710545,0.613296,0.385507,2.004067,2.198658,0.311491,'\'(0.980205-1.960411]\''
0.625425,0.54672,0.440548,0.257808,1.814323,1.942136,0.574429,'\'(0.980205-1.960411]\''
0.638594,0.54672,0.330624,0.900711,1.535873,1.493784,0.483613,'\'(0.980205-1.960411]\''
0.613701,0.132232,0.325568,-0.33635,-0.966664,-0.850623,0.692205,'\'(0.980205-1.960411]\''
0.646596,0.607948,0.516548,0.271757,1.361168,1.340364,0.620423,'\'(0.980205-1.960411]\''
0.642517,0.593292,0.330624,0.271757,1.500494,1.482706,0.45107,'\'(0.980205-1.960411]\''
0.613341,0.818038,0.871795,0.375462,1.365751,1.305933,0,'\'(1.960411-inf)\''
0.578795,0.534741,0.303094,-0.022783,-0.966664,-0.850623,0.369841,'\'(-inf-0.980205]\''
0.629965,0.528967,0.309091,0.375462,0.603925,0.402546,0.498013,'\'(-inf-0.980205]\''
0.595367,0.492367,0.283224,0.204727,0.130086,-0.064413,0.464949,'\'(0.980205-1.960411]\''
0.61541,0.577334,0.468888,0.375462,0.977756,0.82675,0.153736,'\'(0.980205-1.960411]\''
0.596667,0.58016,0.376103,-0.022783,-0.966664,-0.850623,0.742566,'\'(0.980205-1.960411]\''
0.619793,0.550439,0.3447,0.257808,1.532854,1.563578,0.670611,'\'(0.980205-1.960411]\''
0.572524,0.578284,0.386152,-0.022783,-0.966664,-0.850623,0.227976,'\'(0.980205-1.960411]\''
0.575708,0.494416,0.309091,0.204727,-0.966664,-0.850623,0.371155,'\'(-inf-0.980205]\''
0.627176,0.48598,0.325568,0.375462,1.203352,1.101283,0.186492,'\'(-inf-0.980205]\''
0.566998,0.64652,0.561583,0.385507,-0.966664,-0.850623,0.938261,'\'(1.960411-inf)\''
0.617352,0.549213,0.372571,-0.088976,-0.966664,-0.850623,0.509588,'\'(0.980205-1.960411]\''
0.559957,0.426311,0.303094,0.204727,1.162462,1.058594,0.159059,'\'(0.980205-1.960411]\''
0.586356,0.527474,0.372571,0.067334,1.319185,1.251668,0.022855,'\'(0.980205-1.960411]\''
0.617288,0.639706,0.325568,0.257808,1.72194,1.816496,0.384863,'\'(0.980205-1.960411]\''
0.567453,0.6115,0.438417,-0.022783,-0.802807,-0.760122,0.745645,'\'(0.980205-1.960411]\''
0.59572,0.59493,0.460115,0.067334,0.968033,0.828012,0.536763,'\'(0.980205-1.960411]\''
0.633193,0.490279,0.283224,0.375462,0.945423,0.806432,0.373429,'\'(-inf-0.980205]\''
0.617604,0.505968,0.309091,-0.088976,-0.966664,-0.850623,0.712844,'\'(0.980205-1.960411]\''
0.558857,0.479198,0.241277,0.204727,0.563217,0.36508,0.059694,'\'(-inf-0.980205]\''
0.615273,0.70969,0.541023,0.375462,-0.966664,-0.850623,0.3296,'\'(0.980205-1.960411]\''
0.601455,0.550439,0.486312,0.067334,0.878768,0.71592,0.089393,'\'(0.980205-1.960411]\''
0.605703,0.519693,0.340176,-0.610986,-0.966664,-0.850623,0.806542,'\'(0.980205-1.960411]\''
0.639328,0.464232,0.219743,-0.400825,1.419321,1.394395,0.687079,'\'(-inf-0.980205]\''
0.608075,0.443726,0.207458,-0.088976,0.124767,-0.066519,0.451285,'\'(-inf-0.980205]\''
0.642515,0.572456,0.325568,0.271757,1.462654,1.433402,0.478336,'\'(0.980205-1.960411]\''
0.585884,0.452987,0.207458,-0.022783,-0.966664,-0.850623,0.451801,'\'(-inf-0.980205]\''
0.621478,0.669379,0.604718,0.375462,1.577183,1.580833,0.173931,'\'(0.980205-1.960411]\''
0.785922,0.369829,0.161482,1.006024,-0.600449,-0.632511,0,'\'(-inf-0.980205]\''
0.766925,0.336964,0.275856,0.913753,-0.084015,-0.197469,0.000634,'\'(-inf-0.980205]\''
0.755379,0.451496,0.376103,0.913753,-0.966664,-0.850623,0.252406,'\'(0.980205-1.960411]\''
0.769744,0.356419,0.259722,1.007684,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.770053,0.407861,0.230959,1.098209,-0.467442,-0.519377,0,'\'(-inf-0.980205]\''
0.740199,0.516086,0.446736,0.913753,-0.218719,-0.32055,0,'\'(0.980205-1.960411]\''
0.789125,0.381779,0.335489,0.496936,-0.256351,-0.371783,0,'\'(-inf-0.980205]\''
0.801621,0.43219,0.259722,1.006024,0.088089,-0.1126,0,'\'(-inf-0.980205]\''
0.267716,0.316427,0.31482,0.333183,-0.966664,-0.850623,0.395941,'\'(-inf-0.980205]\''
0.288892,0.544039,0.480245,-0.250459,-0.287038,-0.377363,0.155248,'\'(0.980205-1.960411]\''
0.258214,0.235043,0.241277,-0.565169,-0.966664,-0.850623,0.013472,'\'(-inf-0.980205]\''
0.264643,0.411807,0.422426,-0.565169,-0.949463,-0.841284,0.072851,'\'(-inf-0.980205]\''
0.348074,0.610729,0.855801,-0.129302,-0.746505,-0.727016,0.196509,'\'(-inf-0.980205]\''
0.240434,0.478731,0.419971,0.693061,0.54545,0.429995,0.071857,'\'(-inf-0.980205]\''
0.270588,0.221297,0.268042,-0.565169,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
