@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-2,5-6,9-19,21-30,32,34-38,40-43,45-51,53-59-weka.filters.unsupervised.attribute.RenameNominalValues-R11-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute lat_dd numeric
@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute n_human_waste_2007 numeric
@attribute n_livestock.waste_2007 numeric
@attribute p_livestock_waste_2007 numeric
@attribute p_human_waste_kg_2007 numeric
@attribute runoffws numeric
@attribute logchl_A {low,medium,high}

@data
0.7918,0.226667,0.522244,0.475499,-0.163116,0,-1.10481,-0.920603,-0.591376,0.766725,medium
0.706517,0.229189,0.596464,0.577132,-0.456692,0,-1.10481,-0.920603,-0.591376,0.708772,medium
0.824767,0.150298,0.453871,0.468888,-0.884186,0,-1.10481,-0.920603,-0.591376,0.756773,low
0.969117,0.135847,0.403303,0.398438,-1.286377,0,-1.10481,-0.920603,-0.591376,0.789671,low
0.817195,0.137561,0.314355,0.392441,-0.884186,0,-1.10481,-0.920603,-0.591376,0.678764,low
0.779826,0.168747,0.237176,0.207458,-0.81963,0,-1.10481,-0.920603,-0.591376,0.706935,low
0.703328,0.186468,0.426311,0.542946,-0.330475,0.000957,-0.511041,-0.616164,-0.588998,0.431569,medium
0.781532,0.169863,0.20558,0.250829,-0.81963,0,-1.10481,-0.920603,-0.591376,0.706935,low
0.718347,0.143972,0.624039,0.635127,-2.03488,0,-1.10481,-0.920603,-0.591376,0.570806,medium
0.837766,0.146698,0.345951,0.424836,0.061321,0,-1.10481,-0.920603,-0.591376,0.749136,low
0.897263,0.178453,0.535442,0.409653,0.314571,0,-1.10481,-0.920603,-0.591376,0.8203,low
0.651008,0.596037,0.5757,0.456432,0.578226,0.277905,0.755772,0.58778,0.215101,0.685557,medium
0.703783,0.636089,0.527625,0.283224,0.375462,0.599242,-1.10481,-0.920603,2.012627,0.686872,low
0.582139,0.64128,0.506515,0.3447,1.406429,0.111095,0.079753,0.015549,-0.362062,0.722111,medium
0.711503,0.635563,0.580902,0.444706,0.375462,0.513002,0.833365,0.45824,1.9947,0.691009,medium
0.583588,0.60376,0.523653,0.404168,0.961218,0.125365,0.701652,0.355584,-0.389703,0.655794,medium
0.628836,0.636095,0.490279,0.325568,0.673546,0.644127,1.532987,0.75351,-0.591376,0.704693,low
0.553738,0.636712,0.560452,0.490682,1.297349,0.143994,0.660163,0.630824,-0.275499,0.703176,medium
0.512789,0.622193,0.59493,0.458287,1.219935,0.121194,0.38327,0.140565,-0.591376,0.705445,medium
0.63005,0.600255,0.446273,0.250829,0.632031,0.194962,0.149826,-0.081122,-0.400677,0.686872,low
0.507236,0.625548,0.614262,0.448734,1.219935,0.145546,-0.319864,-0.646502,-0.23032,0.725459,low
0.705784,0.638536,0.57599,0.493515,0.65189,0.672502,-0.235886,-0.470396,3.414661,0.723856,medium
0.553391,0.603193,0.581821,0.516548,1.219935,0.685024,0.099893,-0.0893,2.698747,0.669584,medium
0.679795,0.639641,0.729662,0.67803,2.00011,0.617903,0.019875,-0.293107,2.811183,0.723856,high
0.676823,0.691466,0.499958,0.303094,1.037065,0,1.485819,0.443667,-0.591376,0.720009,low
0.664041,0.676495,0.501872,0.379541,2.00011,0.196299,0.788556,0.523751,-0.165195,0.716545,low
0.668904,0.683723,0.591126,0.450702,2.00011,0.185329,1.372469,1.346938,-0.222261,0.721373,medium
0.529933,0.653247,0.50974,0.389335,1.372431,0.162771,0.538307,0.048825,-0.168657,0.730451,medium
0.669614,0.664471,0.549213,0.389335,2.00011,0.298719,0.45864,0.110751,0.324404,0.721577,medium
0.661359,0.678808,0.508497,0.34907,2.00011,0.158004,0.83947,0.744695,-0.320478,0.716549,low
0.654848,0.664653,0.567456,0.43625,2.00011,0.121112,0.945887,0.874511,-0.350501,0.716545,medium
0.665529,0.677034,0.511318,0.309091,2.00011,0.144536,0.74361,0.723053,-0.27424,0.716657,low
0.590781,0.690624,0.59566,0.40694,1.621454,0.227872,0.859389,0.66511,0.03498,0.726092,medium
0.595695,0.660173,0.532611,0.438417,1.406429,0.228099,0.253625,-0.00304,0.026338,0.731668,medium
0.68167,0.689718,0.498011,0.275856,1.564783,0.294404,0.80621,0.6634,0.4053,0.721577,low
0.565378,0.664521,0.454749,0.340176,1.389488,0.086642,-0.35353,-0.233902,-0.428405,0.737685,medium
0.576357,0.669021,0.497617,0.275856,1.406429,0.236542,0.129231,0.026638,0.154844,0.728292,low
0.595467,0.669026,0.585071,0.207458,1.406429,0.628787,-1.10481,-0.920603,2.777657,0.722232,low
0.666925,0.682311,0.527924,0.401335,2.00011,0.168948,1.207028,1.184564,-0.189057,0.721195,medium
0.565843,0.678283,0.544555,0.483314,1.406429,0.423069,0.115605,-0.299724,0.14015,0.738727,medium
0.575443,0.666222,0.54287,0.424836,1.406429,0.082815,-0.506851,-0.285979,-0.430849,0.728406,medium
0.663936,0.678047,0.508853,0.361355,2.00011,0.199585,0.718132,0.619835,-0.161712,0.716545,low
0.525969,0.661466,0.46894,0.296805,1.372431,0.140822,0.411367,0.379021,-0.329784,0.731433,low
0.584037,0.651932,0.431831,0.193877,1.406429,0.150365,-0.460092,-0.599561,-0.392314,0.723179,low
0.670993,0.652362,0.581086,0.382889,2.00011,0.30706,0.804834,0.272206,-0.052622,0.732714,medium
0.533969,0.649798,0.42929,0.357389,1.372431,0,0.785806,0.278566,-0.591376,0.74966,low
0.549439,0.676989,0.608236,0.534053,1.372431,0.178349,0.532844,0.363547,-0.228113,0.738778,medium
0.663394,0.680736,0.542346,0.357389,2.00011,0.133444,0.844933,0.723129,-0.319636,0.716579,low
0.682804,0.678649,0.600169,0.514183,2.00011,0.079217,1.531832,1.342759,-0.591376,0.721577,medium
0.572356,0.666741,0.424408,0.325568,1.406429,0.022813,-1.10481,-0.920603,-0.551001,0.737672,low
0.614587,0.67888,0.651294,0.686767,0.864526,0.418667,0.874365,0.324076,1.031634,0.722232,medium
0.672514,0.684192,0.531603,0.419971,2.00011,0.296566,1.014579,0.94375,0.414154,0.721433,medium
0.566686,0.652756,0.458472,0.250829,1.406429,0,0.339052,-0.920603,-0.591376,0.728292,low
0.598155,0.66337,0.591462,0.555665,1.406429,0.231183,0.692605,0.402313,0.125564,0.722893,medium
0.665558,0.676744,0.537929,0.283224,2.00011,0.37153,1.214876,0.299545,0.100013,0.716545,low
0.567984,0.671686,0.49216,0.386152,1.406429,0,-1.10481,-0.920603,-0.591376,0.72641,medium
0.600828,0.667412,0.561779,0.470573,1.150165,0.367581,0.36697,0.225661,0.89532,0.722143,medium
0.657262,0.66808,0.514745,0.290193,2.00011,0.12393,0.94034,0.62622,-0.489396,0.716545,low
0.650431,0.646403,0.589087,0.520017,1.496397,0.076491,0.359807,0.095915,-0.474102,0.714351,medium
0.575654,0.670749,0.443726,0.365203,1.406429,0,-1.10481,-0.920603,-0.591376,0.736595,medium
0.668508,0.675665,0.574041,0.230959,2.00011,0.1817,1.272462,1.242735,-0.168653,0.721187,low
0.520629,0.64931,0.478731,0.283224,1.372431,0.19746,0.427696,0.294911,-0.10435,0.730451,low
0.597742,0.676952,0.769162,0.796208,1.406429,0.32396,0.470758,0.324953,0.550669,0.729222,high
0.519252,0.641899,0.509209,0.414916,1.372431,0.319596,-0.165014,-0.920603,0.630613,0.723533,medium
0.552889,0.655371,0.609738,0.688322,1.372431,0.186604,1.136801,1.427133,-0.313634,0.729033,medium
0.665814,0.682181,0.533468,0.448734,2.00011,0.162923,1.191027,1.123913,-0.265994,0.721267,medium
0.683183,0.682049,0.482415,0.268042,2.00011,0.285444,1.29251,1.038128,0.198096,0.721577,low
0.684199,0.692869,0.424408,0.230959,1.037065,0.218257,0.726353,0.354132,-0.008347,0.709565,low
0.561504,0.68673,0.634898,0.554797,1.372431,0.346057,1.584121,0.960871,0.791581,0.732314,medium
0.603167,0.670703,0.4469,0.207458,1.406429,0.589185,-1.10481,-0.920603,1.920516,0.722232,low
0.670139,0.677278,0.504681,0.283224,2.00011,0.239749,1.083504,1.039127,0.11862,0.72143,low
0.679286,0.687216,0.493601,0.357389,2.00011,0.217579,1.300784,1.251941,-0.194838,0.721577,low
0.571685,0.650231,0.666451,0.446736,1.406429,0,1.005423,0.402701,-0.591376,0.722884,medium
0.540859,0.676063,0.556947,0.417468,1.372431,0,2.422421,1.779595,-0.591376,0.74043,medium
0.578735,0.474642,0.638236,0.772626,0.357062,0.058393,1.141826,0.511142,-0.591376,0.51409,low
0.494026,0.432677,0.548595,0.424836,0.474619,0.005907,1.359672,1.285535,-0.57802,0.265971,medium
0.56425,0.50242,0.486853,0.3447,0.560331,0.346181,0.930796,0.62731,0.98341,0.664972,medium
0.505575,0.459212,0.599625,0.587675,0.467544,0.139763,-1.10481,-0.920603,-0.329734,0.579785,medium
0.485405,0.498775,0.564601,0.499001,0.748273,0.028249,1.47318,1.383997,-0.515607,0.679291,medium
0.526102,0.493192,0.452393,0.3447,0.748273,0.015441,-1.10481,-0.920603,-0.567297,0.672558,low
0.592099,0.508042,0.581454,0.628417,0.357062,0.084543,1.140556,0.974025,-0.341633,0.661282,medium
0.579466,0.51524,0.510969,0.409653,0.357062,0,0.908934,0.004603,-0.591376,0.673725,medium
0.540937,0.503201,0.513557,0.456432,0.748273,0.078814,0.69002,0.338232,-0.397565,0.666021,medium
0.586023,0.457428,0.493192,0.440548,0.131884,0.010883,0.758407,0.612113,-0.564164,0.373618,medium
0.494174,0.483807,0.51937,0.509318,0.748273,0.081439,0.489335,0.19427,-0.445297,0.620246,medium
0.57107,0.519688,0.433258,0.275856,0.752706,0.44576,-0.160091,-0.42717,1.897134,0.673505,low
0.498433,0.514653,0.644985,0.699847,0.748273,0,1.911038,1.053388,-0.591376,0.7095,low
0.555446,0.520059,0.55843,0.404168,0.764427,0.15602,1.404371,0.919957,-0.591376,0.714474,medium
0.504651,0.474265,0.440125,0.241277,0.748273,0.589057,-1.10481,-0.920603,1.270399,0.621736,low
0.462966,0.712559,0.343572,0.275856,0.41982,0.101833,-1.10481,-0.920603,-0.352457,0.785673,low
0.479908,0.643743,0.455619,0.330624,1.372431,0.033025,-1.10481,-0.920603,-0.591376,0.752295,medium
0.455339,0.614608,0.662481,0.707528,1.951681,0,-0.027616,-0.920603,-0.591376,0.760181,high
0.507453,0.703545,0.540627,0.417468,0.979176,0.447107,1.455819,1.246941,1.617924,0.762794,medium
0.491635,0.669991,0.596785,0.330624,1.372431,0.140954,1.403121,1.417506,-0.107736,0.778464,medium
0.492315,0.646139,0.46556,0.335489,1.372431,0.185667,0.621661,1.03291,-0.021632,0.752284,low
0.529821,0.683097,0.534036,0.468888,1.372431,0.431162,2.286075,1.397018,1.983413,0.754028,medium
0.471534,0.629352,0.586835,0.564038,1.951681,0.158072,0.507113,1.027321,-0.086707,0.763263,medium
0.529644,0.687679,0.565242,0.499001,1.372431,0.218327,1.592781,1.526835,0.228331,0.75429,medium
0.231843,0.555567,0.49401,0.520017,1.341925,0.091899,-0.970199,-0.867218,-0.33151,0.752027,medium
0.194936,0.560569,0.524118,0.60353,1.481994,0.155091,0.558598,-0.154455,-0.591376,0.786838,low
0.273422,0.543474,0.521453,0.452641,1.376922,0.100623,0.161144,0.404592,-0.278289,0.722611,medium
0.228956,0.5554,0.449375,0.456432,1.341925,0.079688,-0.893495,-0.799143,-0.418074,0.751673,medium
0.289844,0.573365,0.619844,0.516548,1.373287,0.149265,0.082345,-0.17337,-0.305229,0.777818,medium
0.255246,0.581694,0.597343,0.682311,1.341925,0.134687,1.103318,0.457149,-0.422103,0.763991,medium
0.166147,0.554331,0.53683,0.592964,1.481994,0.124513,0.395819,0.137456,-0.180661,0.777329,medium
0.227227,0.574674,0.809159,0.946323,1.341925,0.238124,-0.290939,-0.475882,0.441182,0.765309,high
0.207815,0.559839,0.524118,0.404168,1.481994,0.056598,-0.91899,-0.854598,-0.463103,0.761691,medium
0.274129,0.537436,0.768226,0.807969,1.376922,0.226544,0.544503,0.041439,0.369,0.814575,high
0.284122,0.546316,0.447835,0.320306,1.376922,0.485333,2.166526,1.995861,0.427639,0.722232,low
0.236661,0.556303,0.508675,0.429524,1.341925,0.22592,1.317866,1.527502,-0.591376,0.751992,medium
0.189957,0.582776,0.63518,0.691678,1.481994,0.655098,-1.10481,-0.920603,3.273025,0.787801,medium
0.684681,0.939902,0.398061,0.376103,0.412848,0.307898,0.019387,-0.279385,0.686937,0.798799,medium
0.694699,0.930341,0.45819,0.259722,0.170453,0.562527,-0.456435,-0.650732,2.384731,0.79184,low
0.708814,0.896698,0.460149,0.268042,0.021121,0.111619,-1.10481,-0.920603,-0.338547,0.800536,low
0.725436,0.927464,0.528818,0.330624,-0.098067,0.565161,-0.268213,-0.586971,1.944073,0.769204,medium
0.723384,0.912694,0.438785,0.325568,-0.098067,0.149149,-0.558154,-0.683094,-0.268767,0.787918,low
0.706453,0.917556,0.421686,0.250829,-0.098067,0,-1.10481,-0.920603,-0.591376,0.75815,low
0.696292,0.935895,0.480127,0.412311,-0.098067,0,1.396723,0.271052,-0.591376,0.793056,medium
0.701473,0.907567,0.414781,0.178694,-0.098067,0.649137,-1.10481,-0.920603,2.387125,0.79506,low
0.708493,0.901995,0.40469,0.250829,-0.098067,0.236212,-1.10481,-0.920603,0.150373,0.799877,low
0.686972,0.940212,0.398061,0.34907,0.412848,0.172751,-0.605786,-0.716927,0.008182,0.798799,low
0.594936,0.800651,0.395092,0.161482,1.006024,0.162464,0.535932,0.221412,0.008124,0.759408,low
0.573677,0.83198,0.549213,0.478682,1.00754,0.563173,-0.341622,-0.594262,2.466269,0.722184,medium
0.594163,0.790594,0.418896,0.141612,1.006024,0.380131,0.613174,-0.243851,0.901172,0.793789,low
0.536995,0.853809,0.655448,0.569592,0.56921,0.364231,0.936028,3.067788,0.908642,0.74043,high
0.539089,0.854499,0.50796,0.472236,0.56921,0.252922,0.895338,2.921729,0.16206,0.74043,medium
0.57,0.827145,0.500344,0.395474,1.00754,0.62976,0.761054,0.432401,3.188693,0.732757,medium
0.534808,0.83931,0.609951,0.487785,0.56921,0.627609,-1.10481,-0.920603,1.333893,0.722232,high
0.574888,0.849341,0.754973,0.417468,1.00754,0.147439,0.86838,-0.920603,-0.580306,0.755069,low
0.820805,0.98221,0.385672,0.118111,-0.870805,0,-1.10481,-0.920603,-0.591376,0.808894,low
0.853749,0.944945,0.430022,0.193877,1.178672,0,-1.10481,-0.920603,-0.591376,0.784694,low
0.840751,0.939702,0.430022,0.161482,1.178672,0.004679,0.781046,0.511912,-0.579551,0.788402,low
0.88596,0.964745,0.505968,0.241277,-0.704755,0,-1.10481,-0.920603,-0.591376,0.753969,low
0.877026,0.968698,0.505968,0.250829,-0.704755,0,-1.10481,-0.920603,-0.591376,0.808894,low
0.804515,0.938748,0.430022,0.161482,-0.235448,0.033333,-1.10481,-0.920603,-0.500883,0.802086,low
0.815887,0.991399,0.385672,0.118111,-1.482961,0,-1.10481,-0.920603,-0.591376,0.808894,low
0.920868,0.981881,0.430022,0.207458,-0.704755,0.039235,-0.573038,-0.661488,-0.499715,0.78122,low
0.819763,0.964603,0.461527,0.268042,-0.69447,0.133583,0.084134,-0.252048,-0.157504,0.79461,low
0.78425,0.942167,0.385672,0.161482,-0.165809,0.212222,-0.60712,-0.800465,0.119437,0.777283,low
0.838544,0.970593,0.310089,0.31482,-0.529787,0,-1.10481,-0.920603,-0.591376,0.80562,medium
0.805351,0.95156,0.430022,0.161482,-0.532952,0.100262,-0.352375,-0.599681,-0.306944,0.801708,low
0.860035,0.966571,0.461527,0.207458,-0.529787,0,-1.10481,-0.920603,-0.591376,0.810975,low
0.848142,0.952131,0.461527,0.250829,-0.529787,0,-1.10481,-0.920603,-0.591376,0.784694,low
0.79173,0.95957,0.430022,0.230959,-0.870805,0.150427,-0.469084,-0.604253,-0.301801,0.785673,low
0.840617,0.964096,0.461527,0.219743,-0.529787,0,-1.10481,-0.920603,-0.591376,0.80562,low
0.775708,0.935805,0.430022,0.230959,-0.098067,0.158115,-1.10481,-0.920603,-0.31111,0.806776,medium
0.816537,1,0.48598,0.230959,-1.482961,0.021554,-1.071979,-0.90724,-0.559551,0.808894,low
0.820427,0.993464,0.430022,0.141612,-1.482961,0,-1.10481,-0.920603,-0.591376,0.808894,low
0.845576,0.982866,0.461527,0.250829,-0.529787,0,-1.10481,-0.920603,-0.591376,0.788946,low
0.800584,0.946723,0.430022,0.178694,-0.235448,0,-1.10481,-0.920603,-0.591376,0.802086,low
0.801367,0.961948,0.430022,0.219743,-0.870805,0.31087,1.609324,0.518324,-0.591376,0.785673,low
0.871169,0.985018,0.430022,0.207458,-0.704755,0.007495,-1.058704,-0.902548,-0.572335,0.78841,low
0.772322,0.940728,0.461527,0.275856,-0.098067,0.160789,-0.415605,-0.787707,-0.303499,0.80479,low
0.748331,0.681977,0.506696,0.268042,0.900711,0.383661,1.012174,0.805167,0.839105,0.717568,low
0.7799,0.664886,0.503753,0.40694,0.60601,0.105272,0.233091,-0.027178,-0.360194,0.729751,medium
0.801208,0.708926,0.50244,0.34907,0.026726,0.037351,-0.280717,-0.538571,-0.522001,0.697919,low
0.711646,0.671934,0.509386,0.290193,0.900711,0.19393,0.844073,0.429839,-0.250528,0.73671,low
0.748891,0.667217,0.495628,0.401335,0.900711,0.149551,0.730764,0.483468,-0.22461,0.706339,medium
0.833551,0.690432,0.488365,0.376103,-0.451971,0.221862,-0.342302,-0.631283,0.00852,0.755533,low
0.844213,0.692822,0.436401,0.357389,-0.504191,0.082473,-0.463013,-0.611269,-0.437614,0.728443,low
0.6987,0.668995,0.498011,0.259722,0.900711,0.339831,0.813124,0.396533,0.700843,0.721577,low
0.722349,0.686813,0.500151,0.401335,0.910486,0.161784,1.143561,0.930162,-0.214312,0.706213,medium
0.727658,0.719573,0.496627,0.219743,0.92022,0.541744,-0.818567,-0.827264,1.965074,0.698903,low
0.704575,0.714778,0.557291,0.376103,0.92022,0.393455,0.076523,-0.229693,1.116279,0.675822,medium
0.692658,0.684659,0.536138,0.382889,1.362456,0.175934,1.176699,1.209689,-0.161892,0.721577,medium
0.765854,0.685161,0.470969,0.468888,0.900711,0.145797,1.07246,0.79475,-0.266502,0.705815,low
0.717695,0.711079,0.516253,0.419971,0.92022,0.489523,-0.412308,-0.607273,1.682957,0.67598,medium
0.703288,0.680128,0.503753,0.268042,0.900711,0.508163,-1.10481,-0.920603,1.492617,0.716545,low
0.919009,0.632381,0.489007,0.376103,-0.610986,0.022832,-1.066814,-0.906125,-0.550792,0.733172,low
0.72216,0.716153,0.483542,0.290193,0.92022,0.524159,-1.10481,-0.920603,1.600256,0.675461,low
0.876327,0.623435,0.458472,0.193877,-0.610986,0.03053,-1.10481,-0.920603,-0.591376,0.661818,low
0.686214,0.664458,0.534882,0.414916,2.00011,0.222662,1.044941,0.663509,-0.591376,0.734614,medium
0.831509,0.704408,0.395092,0.309091,-0.504191,0.100252,-1.10481,-0.920603,-0.406495,0.69671,low
0.690178,0.697164,0.486199,0.31482,1.037065,0.226079,0.70927,0.373204,-0.148219,0.715952,low
0.755087,0.670184,0.508853,0.382889,0.900711,0.19472,-1.10481,-0.920603,-0.040455,0.705819,low
0.904269,0.6334,0.488793,0.309091,-0.610986,0.115299,-1.10481,-0.920603,-0.307749,0.735835,low
0.821119,0.700598,0.517904,0.386152,0.026726,0.056629,-0.693153,-0.843067,-0.499886,0.68462,low
0.704089,0.677807,0.460149,0.219743,0.900711,0.368605,0.504871,0.222991,0.871091,0.716993,low
0.780567,0.69012,0.483317,0.309091,0.910486,0.226761,0.295186,0.0362,-0.142559,0.705819,low
0.831966,0.688254,0.503939,0.36894,-0.451971,0.124557,-0.278585,-0.517624,-0.338201,0.755533,low
0.845801,0.642113,0.586132,0.268042,-0.400825,0.120047,2.271044,1.7683,-0.313012,0.687307,low
0.814245,0.691414,0.391005,0.330624,0.026726,0.040612,-1.10481,-0.920603,-0.515819,0.739582,low
0.713223,0.708736,0.499958,0.31482,0.92022,0.21818,0.303478,-0.060031,0.001171,0.675861,low
0.754711,0.683514,0.526114,0.283224,0.900711,0.309555,1.813763,1.381074,0.480514,0.713828,low
0.881781,0.636788,0.524118,0.296805,-0.610986,0,-1.10481,-0.920603,-0.591376,0.720587,low
0.71209,0.69173,0.610729,0.357389,0.92022,0,2.214873,1.565616,-0.591376,0.716545,low
0.900132,0.636461,0.449681,0.296805,-0.610986,0,-1.10481,-0.920603,-0.591376,0.720587,low
0.760021,0.694155,0.58237,0.468888,0.92022,0.232361,1.798782,1.072997,-0.591376,0.698903,low
0.68958,0.675112,0.513557,0.335489,2.00011,0.228391,1.156553,0.938714,0.01584,0.721577,low
0.773614,0.684677,0.5346,0.34907,0.900711,0.134344,1.778896,1.200814,-0.422157,0.705819,low
0.867718,0.638236,0.455619,0.193877,-0.24003,0.060846,-0.535061,-0.63064,-0.507448,0.687307,low
0.891797,0.668276,0.525962,0.320306,-0.8904,0.013035,-1.10481,-0.920603,-0.568719,0.745943,low
0.725456,0.698272,0.460978,0.219743,0.92022,0.669607,-1.10481,-0.920603,1.868075,0.683334,low
0.728204,0.679017,0.585248,0.353296,0.900711,0.226999,1.486911,1.443842,0.105181,0.717447,medium
0.716006,0.704631,0.57095,0.330624,0.92022,0.217959,1.184206,0.337602,0.062679,0.675461,low
0.793212,0.681737,0.50778,0.353296,0.271757,0.13089,0.169408,-0.142435,-0.308587,0.70821,medium
0.889919,0.677648,0.408306,0.141612,-0.8904,0,-1.10481,-0.920603,-0.591376,0.730906,low
0.887144,0.64747,0.579039,0.409653,-0.8904,0.090349,-1.10481,-0.920603,-0.452196,0.702715,medium
0.797921,0.684803,0.499378,0.283224,0.271757,0.449173,-1.10481,-0.920603,1.13051,0.705819,medium
0.735197,0.703993,0.525962,0.335489,0.92022,0.250295,1.452569,1.109261,0.017871,0.676233,medium
0.729371,0.688125,0.704509,0.320306,0.900711,0.154718,1.394764,1.191605,-0.280976,0.707627,medium
0.887154,0.624798,0.533752,0.392441,-0.610986,0,-1.10481,-0.920603,-0.591376,0.714821,medium
0.71993,0.682271,0.499572,0.275856,0.900711,0.150725,0.858319,0.457553,-0.212093,0.706902,low
0.820293,0.672398,0.45819,0.320306,0.271757,0.107069,-1.086077,-0.913041,-0.385516,0.752504,low
0.890845,0.670884,0.48772,0.440548,-0.8904,0,-1.10481,-0.920603,-0.591376,0.745943,low
0.938928,0.544222,0.491119,0.31482,0.126342,0.059072,-1.10481,-0.920603,-0.489271,0.652985,medium
0.916366,0.568218,0.486636,0.401335,-0.022783,0.043613,-0.945313,-0.854737,-0.573641,0.684305,low
0.888766,0.534144,0.520976,0.376103,0.126342,0.046899,0.500676,0.518272,-0.561203,0.620246,medium
0.900315,0.502972,0.516253,0.382889,-0.371336,0.11534,0.579824,0.702988,-0.327686,0.545116,low
0.954674,0.578813,0.460149,0.335489,-0.022783,0,-1.10481,-0.920603,-0.591376,0.696911,low
0.866184,0.509087,0.511839,0.412311,-0.289207,0.103774,1.16408,1.576708,-0.386917,0.586681,low
0.830798,0.530573,0.715889,0.502967,0.130224,0.148321,1.464483,1.738461,-0.250987,0.613404,medium
0.916557,0.522927,0.460149,0.309091,0.126342,0.050878,-0.050989,-0.352252,-0.53076,0.60799,low
0.942484,0.585842,0.567873,0.330624,-0.022783,0.050272,-1.10481,-0.920603,-0.513054,0.700083,low
0.880021,0.527612,0.536277,0.389335,0.126342,0.146134,0.505267,0.617439,-0.278815,0.620246,medium
0.829371,0.548564,0.519532,0.303094,0.25469,0.690209,-0.844385,-0.920603,3.353373,0.614099,low
0.790947,0.535141,0.678636,0.564847,-0.000782,0.052181,1.252864,1.397029,-0.491436,0.641795,high
0.801222,0.493528,0.709804,0.61549,-0.00726,0.101488,0.987019,1.09914,-0.469234,0.553136,high
0.836476,0.516816,0.682805,0.564847,0.25469,0.260898,1.147841,0.921219,-0.191939,0.614885,high
0.888006,0.501369,0.495226,0.431805,-0.371336,0.101973,0.992741,1.088675,-0.366575,0.545116,low
0.822021,0.546601,0.564815,0.353296,-0.000782,0.671346,-1.10481,-0.920603,3.385264,0.613864,medium
0.823686,0.532798,0.736457,0.718009,-0.000782,0.170175,1.138024,0.795515,-0.428547,0.594493,high
0.843897,0.487685,0.596063,0.55908,-0.209702,0.026143,0.911294,0.857138,-0.524057,0.473877,medium
0.912237,0.504592,0.528074,0.40694,-0.371336,0.037317,-0.853088,-0.755738,-0.544098,0.543754,medium
0.839512,0.514202,0.603,0.427201,-0.209702,0.039621,0.855929,1.198217,-0.541229,0.55467,medium
0.825921,0.527471,0.536277,0.382889,0.130224,0.123058,1.326206,1.513401,-0.30382,0.607752,low
0.83773,0.492135,0.59163,0.493515,-0.209702,0,1.568204,1.207066,-0.591376,0.474241,medium
0.91282,0.525263,0.532754,0.3447,0.126342,0.06195,-0.418737,-0.920603,-0.469005,0.606795,medium
0.875261,0.496264,0.637742,0.517715,-0.371336,0.032064,0.380826,-0.134748,-0.547385,0.461291,medium
0.974237,0.556777,0.498011,0.357389,-0.317456,0,-1.10481,-0.920603,-0.591376,0.67108,low
0.941437,0.49438,0.620168,0.480245,-0.371336,0.215101,-0.541574,-0.807802,-0.062745,0.532012,low
