@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute nani numeric
@attribute wetlands numeric
@attribute lat_dd numeric
@attribute lon_dd numeric
@attribute wsarea_km2 numeric
@attribute lake_area_ha numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute snow_yrmean numeric
@attribute fire numeric
@attribute fire_yrmean numeric
@attribute lst numeric
@attribute lst_yrmean numeric
@attribute npp numeric
@attribute npp_yrmean numeric
@attribute precip numeric
@attribute precip_yrmean numeric
@attribute tmean numeric
@attribute tmean_yrmean numeric
@attribute atmo_pdep_2002 numeric
@attribute atmo_pdep_2007 numeric
@attribute tot_ndep_2000 numeric
@attribute tot_ndep_2007 numeric
@attribute tot_sdep_2000 numeric
@attribute tot_sdep_2007 numeric
@attribute n_cbnf_2007 numeric
@attribute n_crop_n_rem_2007 numeric
@attribute n_fert_farm_2007 numeric
@attribute n_fert_urban_2007 numeric
@attribute human_n_demand_2007 numeric
@attribute n_human_waste_2007 numeric
@attribute n_livestock_food_demand_2007 numeric
@attribute n_livestock.waste_2007 numeric
@attribute n_livestock_n_content_2007 numeric
@attribute n_rock_2007 numeric
@attribute p_crop_removal_2007 numeric
@attribute p_f_fertilizer_2007 numeric
@attribute p_livestock_demand_2007 numeric
@attribute p_livestock_waste_2007 numeric
@attribute p_livestock_production_2007 numeric
@attribute p_nf_fertilizer_2007 numeric
@attribute p_human_food_demand_kg_2007 numeric
@attribute p_human_nonfood_demand_kg_2007 numeric
@attribute p_human_waste_kg_2007 numeric
@attribute p_accumulated_ag_inputs_2007 numeric
@attribute napi numeric
@attribute 'total input' numeric
@attribute legacy numeric
@attribute damdensws numeric
@attribute pctwdwet2011ws numeric
@attribute pcthbwet2011ws numeric
@attribute runoffws numeric
@attribute clayws numeric
@attribute sandws numeric
@attribute omws numeric
@attribute bfiws numeric
@attribute agkffactws numeric
@attribute p2o5ws numeric
@attribute depth numeric
@attribute logchl_A {'\'(-inf-0.980205]\'','\'(0.980205-1.960411]\'','\'(1.960411-inf)\''}

@data
0.370523,0.212119,0.931209,0.032185,-0.096971,-0.133019,0.35713,0.296805,0.503213,-0.156255,-0.316241,-1.553153,-0.780704,0.918643,0.751051,0.150046,0.998398,-1.464873,-0.02663,-0.271111,-0.678934,0.340687,0.277524,0.370938,0.199304,-0.867303,-1.086036,-1.055057,0.064736,0.27179,0.247344,0,-1.10481,-0.961101,0.207513,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.22246,-0.771855,0.883646,0.32833,0.847473,0.30903,0.802328,0,-0.088065,0.497222,'\'(-inf-0.980205]\''
0.559076,0.021731,0.953316,0.077888,-0.095901,-0.124274,0.513045,0.275856,0.769418,-0.156255,-0.316241,0.684675,-0.204074,0.788487,0.338487,0,-1.728851,0.335419,-0.109663,-0.271111,-0.678934,0,0.019015,0.049674,0.034836,-0.12357,0.623883,1.055912,0.029227,0.112029,0.095048,0.446161,0.867841,0.644033,0.292111,0.407359,0.000295,0.532079,0.468941,0.359381,-0.394481,-0.354341,-0.439653,-0.414645,0.658525,-0.829756,0.098129,-1.176753,-0.341681,0.022791,-0.771855,0.811609,0.419071,0.847238,0.108934,0.917746,0.199041,-0.348106,0.654837,'\'(-inf-0.980205]\''
0.130621,0.347283,0.975229,0.121343,-0.097152,-0.130525,0.49091,0.496287,0.750126,-0.156255,-0.316241,-0.514251,-0.907067,0.943833,0.612709,0.611664,-0.245679,-0.306405,-0.65505,-1.286377,-1.877545,0.168112,0.227465,0.120993,0.093697,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.457137,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.265428,0.614919,0.574463,0.479846,0.697202,0.099518,0.938727,0.004854,-0.504682,0.518621,'\'(0.980205-1.960411]\''
0.623371,0.342192,0.914799,0.030029,-0.081755,-0.120151,0.504311,0.494908,0.495989,-0.156255,-0.316241,-0.754448,-0.693996,0.944727,0.755348,0.05311,1.029345,-0.519786,0.040412,-0.271111,-0.678934,0.371277,0.370586,0.372509,0.169467,-0.82252,-0.357898,0.010668,0.029281,0.373441,0.349525,0.619361,1.667169,1.837803,0.141573,-0.823462,0,-0.738569,-0.734436,-0.726818,-0.423843,0.530077,0.602214,0.702123,-0.64219,0.125446,-0.859607,-0.879837,-0.297081,0.30962,0.137845,0.870623,0.546475,0.776361,0.268607,0.851217,0.03686,0.734129,0.40009,'\'(-inf-0.980205]\''
0.131973,0,0.998835,0.11328,-0.097195,-0.133405,0.472962,0.417468,0.761741,-0.156255,2.465823,-1.683127,-1.194676,0.898554,0.645721,0.323844,0.004493,-1.004961,-0.483797,-1.693001,-1.182244,0.122443,0.195376,0.146498,0.12816,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.189034,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0,-0.771855,0.682885,0.433488,0.765687,0.076169,0.917746,0,0.605336,0.582879,'\'(-inf-0.980205]\''
0.452032,0.078621,0.910778,0.09323,-0.096941,-0.127243,0.526569,0.31482,0.321358,-0.156255,-0.316241,0.212026,0.491214,0.751488,0.257305,0,-2.774792,-0.535467,0.263415,-1.783405,-0.930366,0.125782,0.172363,0.031581,0.020468,0.639502,0.861754,1.055005,0,0,0,0.026445,-0.99745,-0.927153,0.175438,0.715216,0.000891,-0.922707,-0.887983,-0.825203,-0.42969,-0.552344,-0.505273,-0.591376,0.453775,-0.838104,-0.960776,-0.603159,-0.341681,0.034485,-0.43943,0.481404,0.332083,0.816095,0.112347,0.658741,0.326131,0.549188,0.7382,'\'(-inf-0.980205]\''
0.504218,0.26433,0.928679,0.045993,-0.096007,-0.133115,0.503192,0.3447,0.552669,-0.156255,-0.316241,-1.064599,-0.484569,1,0.792048,0.573916,1.197233,-0.891585,-0.024624,-0.271111,-0.678934,0.438383,0.418348,0.386517,0.190251,-0.866804,-0.859292,-0.723786,0.124883,0.394524,0.371002,0.266353,0.046451,-0.29899,0.400121,-0.791995,0.000013,-0.143423,-0.212993,-0.282469,-0.220428,1.167174,0.22931,0.921188,0.61169,0.585467,-0.444854,0.364204,-0.341681,0.271678,-0.664973,0.863189,0.522302,0.740332,0.21612,0.885415,0.008386,-0.370246,0.441699,'\'(-inf-0.980205]\''
0.142516,0.372317,0.969732,0.109872,-0.096787,-0.131328,0.405149,0.417468,0.819161,-0.156255,-0.316241,-1.302909,-1.149532,0.875586,0.567514,0.270512,-0.462132,-0.999627,-0.362679,-1.693001,-1.182244,0.101921,0.170915,0.095126,0.084903,-0.867303,-1.086036,-1.055057,0.003006,0.013601,0.010793,0,-1.10481,-0.961101,0.276154,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.375503,-0.357971,0.67783,0.508717,0.729564,0.136955,0.933587,0,-0.684257,0.569055,'\'(-inf-0.980205]\''
0.804847,0,0.950515,0.041574,-0.097164,-0.131081,0.446273,0.207458,0.552669,-0.156255,-0.316241,-0.411106,-0.184913,0.991568,0.729546,0.614082,0.421405,-0.851706,0.164459,-0.271111,-0.678934,0.580718,0.621353,0.369848,0.193616,-0.867303,-1.086036,-1.055057,0.544206,0.774124,0.764216,0,-1.10481,-0.961101,0.500352,-0.877114,0,-0.966664,-0.920603,-0.850623,0.904179,4.630802,2.943265,3.892728,-1.297934,2.106709,-0.703522,-1.176753,-0.341681,0,-0.771855,0.868607,0.27712,0.857319,0.214535,0.888279,0,-0.209438,0.596629,'\'(-inf-0.980205]\''
0.129414,0.124824,0.958576,0.099939,-0.096904,-0.127869,0.529853,0.330624,0.419109,-0.156255,3.523267,0.453938,0.178997,0.771051,0.314009,0.007932,-1.191667,-0.636952,-0.183576,-1.693001,-1.182244,0.066516,0.122124,0.057882,0.057071,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.054643,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.118092,-0.644244,0.536537,0.460308,0.800627,0.194312,0.884907,0,-0.327775,0.6074,'\'(0.980205-1.960411]\''
0.1846,0.426916,0.919176,0.01019,-0.096936,-0.132958,0.399996,0.463696,0.627679,-0.156255,-0.316241,-1.816576,-0.756648,0.992894,0.820486,0.361878,2.07755,-0.937393,0.038638,-1.841173,-2.419175,0.357729,0.180411,0.468366,0.349128,-0.867303,-1.086036,-1.055057,0.003381,0.06247,0.051387,0,-1.10481,-0.961101,0.355031,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.427474,-0.496645,-0.48727,-0.541571,-1.297934,-0.807866,-0.983684,-1.176753,-0.341681,0.441767,-0.540673,1,0.772066,0.532054,0.313171,0.771221,0,-0.416949,0.406149,'\'(-inf-0.980205]\''
0.12952,0.064956,0.974703,0.129762,-0.096785,-0.131881,0.36856,0.389335,0.820371,-0.156255,-0.316241,-0.781863,-1.149532,0.97099,0.634935,0.613914,0.900837,-0.76948,-1.068786,-1.286377,-1.877545,0.238688,0.343376,0.169569,0.135173,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.346953,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.068123,-0.771855,0.767688,0.366766,0.773364,0.116308,0.943799,0,-0.411644,0.496161,'\'(-inf-0.980205]\''
0.167021,0.46843,0.876489,0.051046,-0.097229,-0.133724,0.196789,0.484821,0.881825,-0.156255,-0.316241,-1.182338,-1.767337,0.951706,0.641526,0.214667,2.093679,-0.949902,-0.563791,-0.271111,-0.678934,0.372426,0.419892,0.390789,0.252205,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.480275,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.491267,-0.771855,0.943499,0.639196,0.631339,0.146997,0.913851,0,0.699938,0.500878,'\'(-inf-0.980205]\''
0.172451,0.266749,0.974248,0.077448,-0.097162,-0.13283,0.57819,0.499001,0.818148,-0.156255,-0.316241,0.963727,-0.391709,0.838739,0.395487,0,-1.113897,-0.009744,-0.461611,-0.815007,-1.398276,0.013308,0,0.060031,0.043821,-0.867303,-1.086036,-1.055057,0.007038,0.046326,0.037681,0,-1.10481,-0.961101,0.467591,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.420158,-0.474353,-0.479922,-0.521688,-1.297934,-0.794046,-0.982258,-1.176753,2.282164,0.279754,-0.771855,0.699691,0.297908,0.82506,0.132138,0.895566,0,0.215336,0.537701,'\'(-inf-0.980205]\''
0.822922,0,0.939234,0.043671,-0.097214,-0.130906,0.422079,0.241277,0.503213,-0.156255,-0.316241,-0.727183,-0.362868,1,0.795949,0.552622,0.653035,-0.627105,0.207794,-0.271111,-0.678934,0.600409,0.637999,0.394082,0.183908,-0.867303,-1.086036,-1.055057,0.576029,0.794925,0.785912,0,-1.10481,-0.961101,0.579412,-0.877114,0,-0.966664,-0.920603,-0.850623,0.775713,4.400705,2.717323,3.696657,-1.297934,2.000653,-0.732229,1.490145,-0.341681,0,-0.771855,0.868607,0.27712,0.857319,0.214535,0.877669,0,-0.181502,0.6074,'\'(-inf-0.980205]\''
0.129691,0,0.96705,0.084557,-0.097115,-0.13362,0.475884,0.392441,0.667238,-0.156255,-0.316241,1.191115,0.009783,0.762957,0.267557,0,-1.550047,0.331427,-0.151752,-1.693001,-1.182244,0.031403,0.031769,0.04645,0.03386,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.058949,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0,-0.771855,0.536193,0.348777,0.859072,0.116656,0.912318,0,-0.336821,0.505445,'\'(-inf-0.980205]\''
0.146805,0.062914,0.986997,0.051623,-0.07762,0.110527,0.100636,0.268042,0.955504,-0.156255,-0.316241,-2.558828,-3.099538,0.906668,0.545007,0.529185,2.825981,-1.837002,-0.954677,-0.815007,-1.398276,0.298242,0.389242,0.310701,0.281815,-0.867303,-1.086036,-1.055057,0.030991,0.002645,0.00208,0,-1.10481,-0.961101,0.348012,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.294785,0.053763,-0.678932,0.915595,0.423024,0.756421,0.255119,0.873126,0,0.2418,0.797366,'\'(-inf-0.980205]\''
0.158688,0.467551,0.905971,0.038051,-0.097229,-0.133677,0.493192,0.424836,0.719527,-0.156255,-0.316241,-1.816576,-1.234849,0.908912,0.733519,0.14165,0.023555,-1.039793,0.158554,-0.271111,-0.678934,0.293873,0.243897,0.362122,0.134342,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.332622,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.224734,1.89478,0.851239,0.678851,0.692819,0.265159,0.85484,0,-0.088065,0.340912,'\'(0.980205-1.960411]\''
0.581242,0.264836,0.896846,0.070985,-0.097214,-0.133346,0.493601,0.454551,0.385564,5.209408,-0.033462,0.766011,0.762513,0.795417,0.376126,0,-2.200359,-0.759345,0.07594,-0.271111,-0.678934,0.276959,0.350459,0.1107,0.026947,0.178444,0.378924,0.557996,0.387964,0.463114,0.441314,0.192132,-0.269628,-0.617387,0.241019,-0.877114,0,-0.966664,-0.920603,-0.850623,0.167079,1.276064,0.289349,1.01568,-1.297934,0.400475,-0.86356,-1.176753,-0.341681,0.277748,-0.771855,0.846217,0.281756,0.876238,0.099518,0.912318,0.096437,0.397702,0.595504,'\'(-inf-0.980205]\''
0.653955,0.363423,0.737245,0.616056,-0.065203,0.0289,0.568392,0.494908,0.474283,0.204472,0.618512,0.499722,0.11223,0.861887,0.485186,0.378689,-0.050463,0.118941,0.136097,0.375462,-0.076898,0.834445,0.848917,0.598947,0.371636,1.251429,1.163188,1.291735,0.444316,0.423156,0.400277,0.520337,1.189564,1.221457,0.321152,1.286335,0.000014,0.981532,0.969909,0.831277,0.980712,1.458892,0.394018,1.174088,1.087696,-0.838104,0.622364,0.996404,-0.305735,0.161961,1.2358,0.667342,0.607086,0.696629,0.37782,0.844952,0.440199,-0.478279,0.553512,'\'(0.980205-1.960411]\''
0.581305,0.634512,0.743063,0.62984,-0.089413,-0.094299,0.537518,0.219743,0.487224,-0.156255,-0.316241,0.143961,-0.096732,0.872818,0.529284,0.392504,0.111457,-0.11291,0.010352,0.375462,-0.076898,0.790214,0.806312,0.577755,0.391053,1.080662,1.063303,1.058773,0.319951,0.305761,0.281194,0.507356,1.127108,1.143805,0.338244,1.101132,0.000037,0.8627,0.839157,0.694327,0.303662,0.351233,-0.167479,0.208999,0.962965,-0.838104,0.465896,0.96316,-0.282899,0.614723,1.353017,0.667087,0.535211,0.754803,0.36916,0.781908,0.34507,-0.152799,0.669342,'\'(-inf-0.980205]\''
0.665162,0.290455,0.839847,0.558408,-0.095822,-0.130634,0.537518,0.472236,0.689403,-0.156255,-0.316241,-0.514251,-0.404176,0.822403,0.389602,0.593504,-0.185814,-0.269827,-0.135182,0.204727,-0.08238,0.670742,0.760269,0.390098,0.288943,1.366235,1.286025,1.534525,0.140724,0.172482,0.150982,0.581131,1.481583,1.599807,0.33348,1.40485,0.000308,1.231606,1.242252,1.144654,0.007712,-0.188645,-0.381246,-0.267383,1.005796,-0.838104,0.795901,1.132583,-0.341681,0.129947,0.759828,0.64946,0.347748,0.849986,0.300482,0.846799,0.459851,0.301168,0.497222,'\'(-inf-0.980205]\''
0.242911,0.71971,0.869972,0.611642,-0.0947,-0.080777,0.418491,0.250829,0.765612,-0.156255,-0.316241,-0.727183,-1.155131,0.94203,0.698798,0.753977,-0.060642,0.031689,-0.662477,-0.33635,-0.728066,0.612954,0.609835,0.407051,0.28719,-0.861504,-1.062229,-1.018533,0.030475,0.097435,0.081961,0.060805,-0.875036,-0.837561,0.059041,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.383142,-0.38648,-0.450614,-0.443274,-1.297934,-0.7366,-0.975025,-1.176753,-0.341681,0.738204,0.697471,0.699849,0.24102,0.91479,0.637361,0.909606,0.001129,0.138275,0.627788,'\'(-inf-0.980205]\''
0.233248,0.881684,0.859428,0.591562,-0.096356,-0.129481,0.519693,0.325568,0.74889,-0.156255,-0.316241,-1.302909,-0.889344,0.899738,0.616641,0.599778,0.27414,-0.554087,-0.422774,0.204727,-0.08238,0.632277,0.664928,0.427555,0.290001,-0.832168,-0.999124,-1.001772,0,0,0,0.162383,-0.454981,-0.557829,0.03962,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.083598,0.900194,1.874035,0.704258,0.337051,0.881822,0.717019,0.865946,0.000858,6.113842,0.515927,'\'(-inf-0.980205]\''
0.651619,0.561707,0.762642,0.61433,-0.091175,-0.11082,0.540227,0.340176,0.470962,-0.156255,-0.316241,-0.566641,0.133958,0.847144,0.446466,0.701498,-0.043796,0.048243,0.144228,0.375462,-0.076898,0.765986,0.788543,0.536191,0.372296,1.068792,1.144774,1.287531,0.086208,0.158815,0.138118,0.653262,1.825848,2.080709,0.328076,1.230709,0.000083,1.719067,1.782409,1.796963,-0.243987,-0.193721,-0.38308,-0.271883,1.056535,0.741842,1.264964,1.088188,-0.303681,0.349441,2.349569,0.707259,0.590902,0.71657,0.605998,0.7921,0.470998,-0.353564,0.701931,'\'(0.980205-1.960411]\''
0.617497,0.418568,0.840311,0.560829,-0.087207,-0.061213,0.558656,0.431805,0.696278,-0.156255,-0.316241,-0.162161,-0.508323,0.76973,0.41666,0.736424,0.073153,0.617294,-0.131312,0.204727,-0.08238,0.68675,0.766903,0.397748,0.291922,1.097387,1.053559,1.289612,0.154534,0.185332,0.163178,0.515671,1.170383,1.17948,0.309481,1.088225,0.000031,0.929369,0.909405,0.777058,0.094729,-0.118642,-0.355581,-0.205328,0.874096,-0.838104,0.511767,0.995416,-0.295782,0.299922,1.182722,0.64946,0.367939,0.830674,0.314136,0.858409,0.333758,0.301168,0.552539,'\'(0.980205-1.960411]\''
0.321859,0.756777,0.857467,0.605126,-0.068884,0.090179,0.531892,0.414916,0.756962,-0.156255,-0.316241,-1.478861,-1.00991,0.937586,0.698165,0.612375,-0.190101,-0.727014,-0.566901,0.062194,-0.303088,0.604275,0.587942,0.419308,0.27494,-0.825897,-0.930603,-0.827284,0.023062,0.07772,0.064579,0.240738,-0.114225,-0.25823,0.053933,-0.829651,0,-0.298163,-0.348033,-0.423455,-0.39101,-0.413735,-0.459809,-0.467566,-1.297934,-0.27282,-0.572879,-1.176753,-0.317289,0.760282,1.550425,0.699075,0.255268,0.919334,0.66392,0.887594,0.004457,0.656884,0.435597,'\'(0.980205-1.960411]\''
0.643839,0.659455,0.796547,0.617149,-0.097227,-0.133076,0.514745,0.268042,0.51276,-0.156255,-0.316241,-0.310032,-0.102267,0.855131,0.456382,0.701218,-0.232611,-0.017281,-0.00821,0.257808,-0.121635,0.6796,0.709691,0.466289,0.335683,1.05232,1.131337,1.106573,0.440764,0.373278,0.34936,0.624864,1.685636,1.909969,0.41357,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.691606,-0.771855,0.691994,0.377885,0.836708,0.681579,0.933587,0,-0.588551,0.636637,'\'(-inf-0.980205]\''
0.418663,0.6676,0.821229,0.629618,-0.097062,-0.123414,0.549213,0.250829,0.426632,-0.156255,-0.316241,-1.953697,-0.412517,0.845498,0.532716,0.56088,-0.19002,-1.687356,-0.150121,0.257808,-0.121635,0.690221,0.683538,0.467087,0.314015,0.697444,0.86262,0.573974,0.045461,0.114772,0.097527,0.475296,0.97658,0.941389,0.281906,0.489291,0.000747,0.457791,0.407419,0.24936,-0.355685,-0.359742,-0.441505,-0.41945,0.705976,-0.838104,0.049144,0.66275,-0.341681,0.631094,1.830877,0.686435,0.419198,0.906636,0.248702,0.878582,0.107795,-0.588551,0.470923,'\'(-inf-0.980205]\''
0.785485,0.539016,0.85316,0.636617,-0.097214,-0.132373,0.551651,0.259722,0.746118,-0.156255,-0.316241,-0.360315,-0.576504,0.929786,0.720298,0.773015,-0.707936,0.290261,-0.3927,-0.088976,-0.540578,0.63203,0.594808,0.45099,0.296588,0.633544,1.117528,0.791221,0.0862,0.23823,0.214291,0.902425,3.01472,3.846523,0.359647,0.634019,0.006492,2.595592,2.790491,3.021733,-0.35815,-0.163323,-0.37183,-0.244922,0.575236,2.440224,2.16993,0.940803,-0.341681,0.549085,0.047702,0.687307,0.304905,0.87525,0.505407,0.86593,0.137768,-0.35105,0.389292,'\'(-inf-0.980205]\''
0.725429,0.521534,0.774293,0.615189,-0.097187,-0.132983,0.618278,0.241277,0.348612,-0.156255,0.338096,0.601993,-0.047432,0.840455,0.476322,0.614305,0.090448,0.93809,0.062512,0.375462,-0.076898,0.739693,0.762011,0.511786,0.362998,1.447587,1.478731,1.64261,0.086689,0.160857,0.140032,0.751035,2.29397,2.752516,0.442058,1.482449,0.012732,1.979874,2.079253,2.154089,-0.231322,-0.167037,-0.373462,-0.248217,1.118413,0.984134,1.534958,1.20725,-0.341681,0.419975,1.62607,0.708041,0.397644,0.879194,0.46662,0.85921,0.34258,-0.339059,0.627425,'\'(-inf-0.980205]\''
0.737927,0.390447,0.865281,0.608384,-0.097222,-0.13326,0.54672,0.361355,0.769166,-0.156255,-0.316241,-1.553153,-0.966186,0.944727,0.713772,0.639819,-0.127963,-0.746709,-0.552637,-0.088976,-0.540578,0.616014,0.607466,0.421401,0.282512,-0.138574,0.271339,0.589385,0.374981,0.48177,0.460532,0.768032,2.364473,2.921556,0.140629,-0.877114,0,-0.966664,-0.920603,-0.850623,0.013693,0.715823,-0.001858,0.528221,-1.297934,0.036945,-0.895358,-1.176753,-0.341681,0.409482,-0.771855,0.698903,0.120137,0.971284,0.652669,0.883982,0.006174,-0.588551,0.463114,'\'(0.980205-1.960411]\''
0.594564,0.469458,0.784285,0.616712,-0.097117,-0.13314,0.525962,0.290193,0.330231,-0.156255,-0.316241,0.51793,-0.113379,0.840455,0.501029,0.504872,0.036679,0.903332,-0.012281,0.257808,-0.121635,0.698356,0.717644,0.486913,0.34315,0.533033,0.670482,0.79365,0.288236,0.358542,0.334398,0.518852,1.185535,1.199208,0.404992,0.256352,0.001231,0.671874,0.62514,0.495741,0.433081,0.861662,0.06989,0.655442,0.779824,0.539774,0.298791,0.664578,-0.341681,0.492346,-0.771855,0.708041,0.252354,0.95665,0.322501,0.901746,0.093201,-0.392723,0.435597,'\'(-inf-0.980205]\''
0.202295,0.959749,0.746549,0.591367,-0.097228,-0.133415,0.502251,0.357389,0.208919,-0.156255,-0.316241,-1.242255,-0.000845,0.831683,0.396218,0.612041,-0.284648,-1.181114,0.245091,0.067334,-0.144187,0.785757,0.800323,0.544418,0.347145,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.709039,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.999523,0.942044,0.681981,0.411693,0.869876,0.31041,0.883982,0,-0.51198,0.33481,'\'(-inf-0.980205]\''
0.691205,0.383979,0.816038,0.569458,-0.097192,-0.133135,0.710545,0.613296,0.613632,-0.156255,-0.316241,-0.210972,-0.083857,0.837004,0.436369,0.628968,-0.327686,-0.115881,0.018297,0.385507,0.073183,0.722435,0.742948,0.425128,0.282352,1.750997,1.653979,1.569237,0,0,0,0.757437,2.314436,2.844132,0.488087,1.657823,0.010449,2.004067,2.102208,2.198658,-0.42969,-0.552344,-0.505273,-0.591376,1.060286,0.460261,1.550508,1.232556,-0.341681,0.311491,0.707427,0.689032,0.437085,0.834979,0.079806,0.827093,0.360456,-0.114253,0.188923,'\'(0.980205-1.960411]\''
0.688291,0.552872,0.812099,0.625425,-0.097093,-0.133707,0.54672,0.440548,0.578436,-0.156255,-0.316241,0.028431,-0.232128,0.841731,0.498759,0.761112,-0.088111,0.679827,-0.058017,0.257808,-0.121635,0.717864,0.693476,0.482486,0.309262,1.514568,1.531814,1.524939,0.115633,0.130017,0.111417,0.739496,2.233996,2.69402,0.26053,1.347415,0.003638,1.814323,1.883643,1.942136,-0.42969,-0.552344,-0.505273,-0.591376,1.043297,0.668481,1.351982,1.154303,-0.341681,0.574429,-0.415947,0.691994,0.707353,0.673396,0.32258,0.895304,0.447503,0.330974,0.428139,'\'(0.980205-1.960411]\''
0.774229,0.461132,0.757208,0.638594,-0.097227,-0.133662,0.54672,0.330624,0.456461,-0.156255,-0.316241,-0.260254,0.062266,0.861246,0.504041,0.700782,-0.132238,-0.07695,0.027574,0.900711,0.341491,0.797543,0.800537,0.605057,0.395217,1.843859,1.732504,1.692206,0.393048,0.580563,0.562753,0.777521,2.419837,2.94263,0.61915,1.169344,0.032584,1.535873,1.600602,1.493784,-0.42969,-0.552344,-0.505273,-0.591376,1.4472,0.315436,1.11167,1.342711,-0.341681,0.483613,-0.771855,0.680153,0.524984,0.723113,0.537411,0.783932,0.495496,-1.770571,0.292979,'\'(0.980205-1.960411]\''
0.238702,0.664867,0.868477,0.613701,-0.096102,-0.119198,0.132232,0.325568,0.764071,-0.156255,-0.316241,-0.781863,-1.20609,0.94999,0.723533,0.796766,-0.198659,0.067107,-0.652553,-0.33635,-0.728066,0.616483,0.606499,0.405375,0.288982,-0.867303,-1.086036,-1.055057,0.038376,0.115608,0.098285,0,-1.10481,-0.961101,0.064885,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.382306,-0.383588,-0.449632,-0.440697,-1.297934,-0.734767,-0.97486,-1.176753,-0.341681,0.692205,-0.247265,0.698948,0.163724,0.95149,0.649265,0.910766,0.001255,0.301168,0.468044,'\'(0.980205-1.960411]\''
